Date,dinopen,dinclose,dinlow,dinhigh,dinvolume
2010-04-06,39.619998931884766,39.959999084472656,39.130001068115234,40.13999938964844,178800.0
2010-04-07,39.560001373291016,41.86000061035156,39.560001373291016,42.20000076293945,334600.0
2010-04-08,42.0099983215332,41.970001220703125,41.52000045776367,42.959999084472656,187300.0
2010-04-09,42.029998779296875,42.900001525878906,41.20000076293945,43.040000915527344,279900.0
2010-04-12,43.04999923706055,42.27000045776367,42.06999969482422,43.400001525878906,222000.0
2010-04-13,42.27000045776367,42.189998626708984,41.650001525878906,42.52000045776367,159100.0
2010-04-14,42.56999969482422,43.209999084472656,42.540000915527344,43.310001373291016,278000.0
2010-04-15,43.22999954223633,42.66999816894531,42.58000183105469,43.63999938964844,122500.0
2010-04-16,43.150001525878906,43.689998626708984,42.79999923706055,44.61000061035156,403500.0
2010-04-19,43.38999938964844,43.65999984741211,42.849998474121094,44.56999969482422,356700.0
2010-04-20,43.939998626708984,44.16999816894531,43.06999969482422,44.380001068115234,254400.0
2010-04-21,44.099998474121094,44.7400016784668,43.880001068115234,44.9900016784668,238100.0
2010-04-22,44.68000030517578,47.380001068115234,44.54999923706055,48.16999816894531,533100.0
2010-04-23,47.91999816894531,47.0,46.77000045776367,48.380001068115234,386700.0
2010-04-26,47.09000015258789,46.97999954223633,46.34000015258789,47.619998931884766,241000.0
2010-04-27,46.779998779296875,47.08000183105469,46.709999084472656,48.220001220703125,280500.0
2010-04-28,46.83000183105469,43.540000915527344,43.5,46.93000030517578,445300.0
2010-04-29,43.72999954223633,43.0,42.400001525878906,44.060001373291016,542300.0
2010-04-30,42.880001068115234,41.130001068115234,41.09000015258789,44.0,411200.0
2010-05-03,41.2599983215332,42.5,41.2599983215332,42.709999084472656,373900.0
2010-05-04,41.029998779296875,36.970001220703125,36.68000030517578,41.209999084472656,702000.0
2010-05-05,36.86000061035156,36.630001068115234,35.31999969482422,38.310001373291016,399000.0
2010-05-06,36.459999084472656,35.61000061035156,31.110000610351562,36.95000076293945,568100.0
2010-05-07,35.400001525878906,33.88999938964844,33.099998474121094,36.189998626708984,515100.0
2010-05-10,36.040000915527344,36.31999969482422,35.5099983215332,37.650001525878906,524800.0
2010-05-11,35.7599983215332,37.0,35.400001525878906,37.90999984741211,325000.0
2010-05-12,36.7599983215332,37.209999084472656,36.7599983215332,37.650001525878906,195600.0
2010-05-13,37.0,36.27000045776367,36.189998626708984,37.40999984741211,217500.0
2010-05-14,36.029998779296875,35.2599983215332,34.619998931884766,36.08000183105469,221200.0
2010-05-17,35.43000030517578,34.38999938964844,32.93000030517578,35.43000030517578,324400.0
2010-05-18,34.59000015258789,33.66999816894531,33.31999969482422,35.16999816894531,249900.0
2010-05-19,33.63999938964844,33.06999969482422,32.400001525878906,34.06999969482422,257000.0
2010-05-20,32.0,31.459999084472656,31.170000076293945,32.36000061035156,418700.0
2010-05-21,30.950000762939453,32.08000183105469,30.600000381469727,32.93000030517578,302500.0
2010-05-24,31.899999618530273,31.43000030517578,31.329999923706055,32.2599983215332,178100.0
2010-05-25,30.510000228881836,31.34000015258789,29.860000610351562,31.559999465942383,295800.0
2010-05-26,31.729999542236328,32.08000183105469,31.729999542236328,32.900001525878906,317700.0
2010-05-27,32.9900016784668,34.540000915527344,32.95000076293945,34.650001525878906,319900.0
2010-05-28,34.599998474121094,33.77000045776367,33.11000061035156,35.2400016784668,191700.0
2010-06-01,33.56999969482422,30.8799991607666,30.770000457763672,33.56999969482422,356800.0
2010-06-02,31.15999984741211,32.08000183105469,30.15999984741211,32.189998626708984,286100.0
2010-06-03,31.8799991607666,32.7599983215332,31.8700008392334,33.060001373291016,220500.0
2010-06-04,31.6299991607666,30.549999237060547,30.350000381469727,31.979999542236328,240500.0
2010-06-07,30.6299991607666,29.040000915527344,28.8799991607666,30.670000076293945,279300.0
2010-06-08,29.290000915527344,30.219999313354492,28.75,30.399999618530273,392000.0
2010-06-09,30.719999313354492,30.739999771118164,30.40999984741211,31.690000534057617,284000.0
2010-06-10,31.420000076293945,31.850000381469727,31.0,32.369998931884766,318100.0
2010-06-11,30.969999313354492,32.54999923706055,30.969999313354492,32.650001525878906,112500.0
2010-06-14,32.790000915527344,33.290000915527344,32.790000915527344,34.59000015258789,270900.0
2010-06-15,33.54999923706055,33.84000015258789,33.04999923706055,34.060001373291016,132400.0
2010-06-16,33.349998474121094,33.5099983215332,32.81999969482422,33.93000030517578,150600.0
2010-06-17,33.5,33.2599983215332,32.70000076293945,33.61000061035156,101300.0
2010-06-18,34.02000045776367,33.0,32.0099983215332,34.02000045776367,222600.0
2010-06-21,34.470001220703125,32.38999938964844,32.029998779296875,34.470001220703125,244300.0
2010-06-22,32.40999984741211,31.350000381469727,31.059999465942383,32.970001220703125,221800.0
2010-06-23,31.25,30.670000076293945,30.489999771118164,31.34000015258789,155500.0
2010-06-24,30.43000030517578,29.540000915527344,29.469999313354492,30.56999969482422,180900.0
2010-06-25,29.6200008392334,29.579999923706055,28.760000228881836,30.260000228881836,209500.0
2010-06-28,29.649999618530273,29.829999923706055,29.329999923706055,30.739999771118164,157900.0
2010-06-29,29.43000030517578,28.34000015258789,28.15999984741211,29.690000534057617,349100.0
2010-06-30,28.420000076293945,27.920000076293945,27.780000686645508,29.030000686645508,138700.0
2010-07-01,27.899999618530273,27.040000915527344,26.420000076293945,27.899999618530273,561800.0
2010-07-02,27.239999771118164,26.450000762939453,26.239999771118164,27.309999465942383,214000.0
2010-07-06,26.780000686645508,24.989999771118164,24.920000076293945,27.360000610351562,271600.0
2010-07-07,25.049999237060547,26.84000015258789,24.950000762939453,26.979999542236328,279700.0
2010-07-08,27.110000610351562,26.729999542236328,26.1200008392334,27.770000457763672,146600.0
2010-07-09,26.600000381469727,28.8700008392334,26.600000381469727,28.920000076293945,217400.0
2010-07-12,29.700000762939453,32.0,29.600000381469727,32.06999969482422,515100.0
2010-07-13,32.779998779296875,32.79999923706055,32.09000015258789,33.970001220703125,400900.0
2010-07-14,32.650001525878906,33.36000061035156,31.709999084472656,33.40999984741211,207900.0
2010-07-15,33.5,34.720001220703125,33.15999984741211,34.83000183105469,321900.0
2010-07-16,34.38999938964844,31.93000030517578,31.799999237060547,34.61000061035156,304100.0
2010-07-19,32.099998474121094,32.880001068115234,31.299999237060547,32.97999954223633,272000.0
2010-07-20,32.279998779296875,34.119998931884766,31.790000915527344,34.27000045776367,299500.0
2010-07-21,34.5099983215332,32.810001373291016,32.79999923706055,34.619998931884766,214100.0
2010-07-22,33.47999954223633,36.18000030517578,33.27000045776367,36.29999923706055,359100.0
2010-07-23,35.86000061035156,37.61000061035156,35.86000061035156,37.689998626708984,330400.0
2010-07-26,37.529998779296875,38.16999816894531,37.529998779296875,39.20000076293945,340100.0
2010-07-27,38.560001373291016,38.18000030517578,37.619998931884766,38.95000076293945,344900.0
2010-07-28,38.08000183105469,37.650001525878906,37.41999816894531,38.630001068115234,212000.0
2010-07-29,36.119998931884766,34.720001220703125,32.66999816894531,36.349998474121094,614700.0
2010-07-30,33.97999954223633,36.459999084472656,33.68000030517578,36.459999084472656,352700.0
2010-08-02,37.099998474121094,36.84000015258789,36.45000076293945,37.90999984741211,539200.0
2010-08-03,36.72999954223633,35.959999084472656,35.70000076293945,36.9900016784668,288900.0
2010-08-04,36.029998779296875,34.88999938964844,34.779998779296875,36.18000030517578,372400.0
2010-08-05,34.11000061035156,33.61000061035156,33.40999984741211,34.72999954223633,373000.0
2010-08-06,33.09000015258789,33.209999084472656,32.7400016784668,33.63999938964844,372600.0
2010-08-09,33.41999816894531,33.15999984741211,32.75,33.599998474121094,321000.0
2010-08-10,32.310001373291016,32.689998626708984,32.310001373291016,33.45000076293945,345900.0
2010-08-11,32.439998626708984,31.209999084472656,31.09000015258789,32.439998626708984,293100.0
2010-08-12,30.68000030517578,31.420000076293945,30.31999969482422,31.600000381469727,233800.0
2010-08-13,31.15999984741211,30.670000076293945,30.440000534057617,31.510000228881836,317800.0
2010-08-16,30.530000686645508,31.100000381469727,30.450000762939453,31.59000015258789,201800.0
2010-08-17,31.540000915527344,31.229999542236328,31.06999969482422,31.920000076293945,176200.0
2010-08-18,31.06999969482422,32.79999923706055,30.899999618530273,33.150001525878906,237000.0
2010-08-19,32.630001068115234,31.280000686645508,31.0,32.95000076293945,371700.0
2010-08-20,31.139999389648438,32.029998779296875,31.0,32.20000076293945,218200.0
2010-08-23,32.2400016784668,31.059999465942383,31.0,32.540000915527344,155900.0
2010-08-24,30.559999465942383,31.510000228881836,30.270000457763672,31.639999389648438,448800.0
2010-08-25,31.209999084472656,32.18000030517578,30.989999771118164,32.290000915527344,196200.0
2010-08-26,32.400001525878906,32.2400016784668,32.209999084472656,32.70000076293945,204200.0
2010-08-27,32.630001068115234,33.20000076293945,31.739999771118164,33.290000915527344,132300.0
2010-08-30,33.099998474121094,32.58000183105469,32.560001373291016,33.95000076293945,134100.0
2010-08-31,32.47999954223633,31.920000076293945,31.239999771118164,32.790000915527344,210800.0
2010-09-01,32.58000183105469,34.20000076293945,32.40999984741211,34.20000076293945,251200.0
2010-09-02,34.0,38.02000045776367,33.61000061035156,38.029998779296875,424100.0
2010-09-03,38.650001525878906,38.77000045776367,38.11000061035156,39.95000076293945,329900.0
2010-09-07,38.439998626708984,37.18000030517578,36.939998626708984,38.560001373291016,235700.0
2010-09-08,37.65999984741211,36.900001525878906,36.7400016784668,37.70000076293945,160900.0
2010-09-09,37.599998474121094,36.88999938964844,36.66999816894531,37.84000015258789,153500.0
2010-09-10,37.220001220703125,40.5099983215332,36.9900016784668,40.599998474121094,800000.0
2010-09-13,41.040000915527344,42.380001068115234,40.90999984741211,42.400001525878906,588900.0
2010-09-14,42.060001373291016,41.77000045776367,41.7400016784668,42.9900016784668,350400.0
2010-09-15,41.41999816894531,41.45000076293945,41.029998779296875,41.68000030517578,158600.0
2010-09-16,41.439998626708984,41.279998779296875,40.88999938964844,41.5,142600.0
2010-09-17,41.59000015258789,40.70000076293945,40.54999923706055,41.65999984741211,220800.0
2010-09-20,41.22999954223633,41.779998779296875,40.29999923706055,41.88999938964844,293600.0
2010-09-21,41.939998626708984,41.08000183105469,40.689998626708984,42.0,164900.0
2010-09-22,41.0,40.58000183105469,39.599998474121094,41.369998931884766,177400.0
2010-09-23,41.220001220703125,41.25,40.68000030517578,42.59000015258789,429600.0
2010-09-24,41.61000061035156,42.9900016784668,41.27000045776367,43.22999954223633,273500.0
2010-09-27,42.880001068115234,43.619998931884766,42.790000915527344,44.119998931884766,158400.0
2010-09-28,43.400001525878906,43.470001220703125,42.209999084472656,43.70000076293945,208500.0
2010-09-29,43.43000030517578,45.029998779296875,43.43000030517578,45.86000061035156,370700.0
2010-09-30,45.369998931884766,44.97999954223633,44.22999954223633,45.900001525878906,243400.0
2010-10-01,45.22999954223633,44.959999084472656,44.470001220703125,45.5099983215332,262000.0
2010-10-04,44.650001525878906,44.790000915527344,44.27000045776367,45.29999923706055,157700.0
2010-10-05,45.560001373291016,46.56999969482422,45.15999984741211,46.75,239500.0
2010-10-06,46.310001373291016,45.65999984741211,45.400001525878906,46.9900016784668,281300.0
2010-10-07,46.04999923706055,46.54999923706055,45.68000030517578,46.7599983215332,177900.0
2010-10-08,46.709999084472656,46.720001220703125,46.29999923706055,47.29999923706055,156200.0
2010-10-11,46.880001068115234,49.130001068115234,46.68000030517578,49.5,531600.0
2010-10-12,48.9900016784668,50.349998474121094,48.25,50.849998474121094,389100.0
2010-10-13,50.529998779296875,50.040000915527344,49.900001525878906,51.2400016784668,243800.0
2010-10-14,50.31999969482422,50.25,49.66999816894531,50.5099983215332,194000.0
2010-10-15,50.63999938964844,50.810001373291016,49.91999816894531,51.66999816894531,327000.0
2010-10-18,49.849998474121094,49.150001525878906,49.040000915527344,49.849998474121094,383300.0
2010-10-19,48.310001373291016,47.72999954223633,47.52000045776367,49.75,234300.0
2010-10-20,48.18000030517578,46.790000915527344,46.70000076293945,48.18000030517578,315400.0
2010-10-21,46.900001525878906,47.29999923706055,46.06999969482422,48.04999923706055,296400.0
2010-10-22,47.47999954223633,48.88999938964844,47.38999938964844,49.189998626708984,191300.0
2010-10-25,49.099998474121094,47.939998626708984,47.790000915527344,49.470001220703125,176700.0
2010-10-26,47.18000030517578,45.84000015258789,45.689998626708984,47.2400016784668,318800.0
2010-10-27,45.630001068115234,44.810001373291016,44.36000061035156,45.630001068115234,167200.0
2010-10-28,44.97999954223633,43.709999084472656,43.52000045776367,45.709999084472656,368900.0
2010-10-29,43.59000015258789,44.38999938964844,43.47999954223633,44.560001373291016,318800.0
2010-11-01,44.470001220703125,42.34000015258789,42.25,44.4900016784668,766100.0
2010-11-02,45.119998931884766,48.529998779296875,44.779998779296875,49.439998626708984,816000.0
2010-11-03,49.5099983215332,50.93000030517578,49.34000015258789,51.33000183105469,581000.0
2010-11-04,51.560001373291016,51.34000015258789,50.630001068115234,51.900001525878906,368900.0
2010-11-05,51.52000045776367,51.34000015258789,50.939998626708984,51.900001525878906,130500.0
2010-11-08,51.29999923706055,51.38999938964844,50.849998474121094,51.9900016784668,252400.0
2010-11-09,51.540000915527344,49.720001220703125,49.459999084472656,51.66999816894531,368500.0
2010-11-10,49.599998474121094,50.54999923706055,49.09000015258789,50.619998931884766,209500.0
2010-11-11,49.779998779296875,51.5,49.7400016784668,52.290000915527344,185400.0
2010-11-12,51.09000015258789,50.310001373291016,49.599998474121094,51.09000015258789,161900.0
2010-11-15,50.70000076293945,50.7599983215332,50.15999984741211,51.41999816894531,147900.0
2010-11-16,50.2599983215332,49.79999923706055,48.88999938964844,51.060001373291016,179800.0
2010-11-17,49.810001373291016,50.18000030517578,49.63999938964844,50.45000076293945,132800.0
2010-11-18,51.08000183105469,50.689998626708984,50.470001220703125,51.36000061035156,132900.0
2010-11-19,50.52000045776367,50.08000183105469,50.029998779296875,50.880001068115234,214400.0
2010-11-22,49.90999984741211,51.40999984741211,49.849998474121094,51.650001525878906,210000.0
2010-11-23,50.599998474121094,51.290000915527344,50.22999954223633,51.400001525878906,174800.0
2010-11-24,52.20000076293945,53.95000076293945,51.7599983215332,53.97999954223633,260400.0
2010-11-26,53.36000061035156,54.40999984741211,53.36000061035156,54.84000015258789,78000.0
2010-11-29,53.86000061035156,53.77000045776367,52.29999923706055,54.150001525878906,238800.0
2010-11-30,53.209999084472656,53.41999816894531,52.65999984741211,54.45000076293945,170300.0
2010-12-01,54.790000915527344,53.599998474121094,53.43000030517578,54.790000915527344,175800.0
2010-12-02,53.529998779296875,54.43000030517578,53.11000061035156,54.70000076293945,133300.0
2010-12-03,53.939998626708984,54.290000915527344,53.220001220703125,54.619998931884766,175000.0
2010-12-06,53.790000915527344,55.119998931884766,53.41999816894531,55.13999938964844,233500.0
2010-12-07,56.060001373291016,55.709999084472656,55.29999923706055,57.79999923706055,257200.0
2010-12-08,55.790000915527344,55.349998474121094,54.290000915527344,56.290000915527344,113400.0
2010-12-09,55.349998474121094,55.130001068115234,54.709999084472656,55.63999938964844,138900.0
2010-12-10,55.040000915527344,55.56999969482422,54.93000030517578,56.40999984741211,107800.0
2010-12-13,55.61000061035156,53.13999938964844,53.02000045776367,55.83000183105469,254000.0
2010-12-14,53.54999923706055,52.290000915527344,52.130001068115234,53.54999923706055,139500.0
2010-12-15,52.40999984741211,52.18000030517578,52.150001525878906,53.720001220703125,154000.0
2010-12-16,52.209999084472656,53.72999954223633,52.060001373291016,53.90999984741211,114900.0
2010-12-17,53.84000015258789,53.16999816894531,52.29999923706055,53.84000015258789,309000.0
2010-12-20,53.189998626708984,52.369998931884766,52.33000183105469,53.880001068115234,123300.0
2010-12-21,52.599998474121094,51.099998474121094,50.349998474121094,52.599998474121094,224500.0
2010-12-22,51.13999938964844,51.81999969482422,50.709999084472656,52.47999954223633,175900.0
2010-12-23,52.0,51.099998474121094,50.7599983215332,52.310001373291016,104100.0
2010-12-27,50.95000076293945,50.380001068115234,50.25,51.099998474121094,74200.0
2010-12-28,50.5,49.790000915527344,49.75,50.7400016784668,108300.0
2010-12-29,49.900001525878906,50.349998474121094,49.38999938964844,50.47999954223633,91000.0
2010-12-30,50.459999084472656,49.970001220703125,49.720001220703125,50.7400016784668,114100.0
2010-12-31,49.68000030517578,49.380001068115234,49.369998931884766,49.75,130600.0
2011-01-03,49.869998931884766,50.630001068115234,49.79999923706055,51.56999969482422,168700.0
2011-01-04,50.9900016784668,51.63999938964844,50.77000045776367,51.9900016784668,232100.0
2011-01-05,51.63999938964844,52.38999938964844,51.36000061035156,52.58000183105469,125400.0
2011-01-06,52.619998931884766,53.880001068115234,52.54999923706055,54.16999816894531,247300.0
2011-01-07,54.209999084472656,53.0099983215332,51.880001068115234,54.41999816894531,167600.0
2011-01-10,52.54999923706055,52.56999969482422,52.400001525878906,53.130001068115234,107100.0
2011-01-11,52.720001220703125,51.59000015258789,51.43000030517578,52.720001220703125,106600.0
2011-01-12,51.97999954223633,51.310001373291016,50.77000045776367,51.97999954223633,182400.0
2011-01-13,51.20000076293945,50.36000061035156,50.119998931884766,51.7400016784668,114400.0
2011-01-14,50.34000015258789,53.11000061035156,50.34000015258789,53.130001068115234,240300.0
2011-01-18,52.93000030517578,52.060001373291016,51.650001525878906,53.38999938964844,149000.0
2011-01-19,52.060001373291016,51.08000183105469,50.93000030517578,52.5099983215332,144800.0
2011-01-20,50.7400016784668,51.0099983215332,50.22999954223633,51.38999938964844,104600.0
2011-01-21,51.2599983215332,50.54999923706055,50.52000045776367,51.900001525878906,144800.0
2011-01-24,50.58000183105469,50.20000076293945,50.11000061035156,51.189998626708984,111700.0
2011-01-25,49.72999954223633,51.959999084472656,49.61000061035156,52.029998779296875,128200.0
2011-01-26,51.970001220703125,51.56999969482422,51.16999816894531,52.369998931884766,124300.0
2011-01-27,51.5099983215332,52.459999084472656,51.189998626708984,52.709999084472656,93700.0
2011-01-28,52.380001068115234,50.52000045776367,50.25,52.56999969482422,142600.0
2011-01-31,50.83000183105469,51.58000183105469,49.459999084472656,51.77000045776367,147700.0
2011-02-01,51.849998474121094,52.4900016784668,50.970001220703125,52.75,116800.0
2011-02-02,52.29999923706055,53.099998474121094,52.20000076293945,53.4900016784668,98400.0
2011-02-03,52.9900016784668,53.5099983215332,52.7400016784668,53.93000030517578,66100.0
2011-02-04,53.560001373291016,54.70000076293945,53.560001373291016,58.90999984741211,301400.0
2011-02-07,54.970001220703125,54.810001373291016,53.5099983215332,55.5,144300.0
2011-02-08,54.52000045776367,54.900001525878906,53.91999816894531,55.189998626708984,74100.0
2011-02-09,54.66999816894531,54.349998474121094,53.93000030517578,54.900001525878906,73700.0
2011-02-10,54.91999816894531,56.29999923706055,54.38999938964844,56.400001525878906,176500.0
2011-02-11,56.709999084472656,58.18000030517578,56.709999084472656,58.95000076293945,317800.0
2011-02-14,58.380001068115234,59.560001373291016,57.61000061035156,59.619998931884766,150300.0
2011-02-15,59.18000030517578,57.84000015258789,57.77000045776367,60.11000061035156,250100.0
2011-02-16,58.119998931884766,57.959999084472656,57.72999954223633,59.22999954223633,125600.0
2011-02-17,57.7400016784668,57.7599983215332,57.380001068115234,58.459999084472656,98600.0
2011-02-18,58.06999969482422,58.810001373291016,56.66999816894531,58.81999969482422,250300.0
2011-02-22,57.97999954223633,57.290000915527344,56.810001373291016,59.18000030517578,348700.0
2011-02-23,57.0099983215332,54.9900016784668,54.38999938964844,57.0099983215332,222600.0
2011-02-24,54.95000076293945,56.7599983215332,53.779998779296875,57.16999816894531,413200.0
2011-02-25,57.150001525878906,57.84000015258789,57.150001525878906,58.11000061035156,226300.0
2011-02-28,58.400001525878906,57.209999084472656,56.75,58.70000076293945,163500.0
2011-03-01,57.4900016784668,56.41999816894531,56.2599983215332,57.900001525878906,252800.0
2011-03-02,56.36000061035156,55.40999984741211,54.83000183105469,56.36000061035156,401400.0
2011-03-03,54.349998474121094,55.95000076293945,53.900001525878906,59.63999938964844,467700.0
2011-03-04,56.439998626708984,57.279998779296875,56.04999923706055,57.34000015258789,258200.0
2011-03-07,56.29999923706055,54.38999938964844,53.599998474121094,56.79999923706055,603600.0
2011-03-08,54.630001068115234,54.119998931884766,53.52000045776367,54.959999084472656,383400.0
2011-03-09,52.90999984741211,54.63999938964844,52.90999984741211,55.2599983215332,263500.0
2011-03-10,53.93000030517578,54.5,53.709999084472656,55.2400016784668,165100.0
2011-03-11,54.04999923706055,54.54999923706055,54.0,54.970001220703125,180600.0
2011-03-14,52.97999954223633,53.290000915527344,52.5099983215332,53.880001068115234,235900.0
2011-03-15,51.20000076293945,53.52000045776367,51.20000076293945,53.869998931884766,195100.0
2011-03-16,53.27000045776367,51.810001373291016,51.38999938964844,53.7599983215332,205000.0
2011-03-17,52.58000183105469,52.0099983215332,51.72999954223633,52.63999938964844,150600.0
2011-03-18,52.439998626708984,52.540000915527344,51.529998779296875,52.58000183105469,238700.0
2011-03-21,53.29999923706055,53.18000030517578,52.790000915527344,54.189998626708984,105500.0
2011-03-22,53.20000076293945,51.959999084472656,51.849998474121094,53.29999923706055,96000.0
2011-03-23,51.810001373291016,52.560001373291016,51.029998779296875,52.7599983215332,95300.0
2011-03-24,52.849998474121094,53.02000045776367,52.36000061035156,53.150001525878906,96900.0
2011-03-25,52.97999954223633,53.099998474121094,52.709999084472656,54.40999984741211,76500.0
2011-03-28,53.349998474121094,52.869998931884766,52.65999984741211,53.540000915527344,108000.0
2011-03-29,52.75,53.619998931884766,52.720001220703125,53.630001068115234,138800.0
2011-03-30,53.779998779296875,54.40999984741211,53.66999816894531,54.40999984741211,158300.0
2011-03-31,54.41999816894531,54.97999954223633,54.11000061035156,55.0,136400.0
2011-04-01,55.279998779296875,54.65999984741211,54.130001068115234,55.75,106600.0
2011-04-04,54.9900016784668,54.189998626708984,53.83000183105469,55.209999084472656,93200.0
2011-04-05,54.06999969482422,54.619998931884766,53.900001525878906,55.0,98000.0
2011-04-06,54.9900016784668,54.40999984741211,53.88999938964844,55.369998931884766,133700.0
2011-04-07,54.150001525878906,52.959999084472656,52.880001068115234,54.52000045776367,130400.0
2011-04-08,53.41999816894531,51.77000045776367,51.560001373291016,53.720001220703125,172400.0
2011-04-11,51.790000915527344,50.470001220703125,50.290000915527344,52.02000045776367,289100.0
2011-04-12,50.11000061035156,50.36000061035156,49.72999954223633,50.790000915527344,179400.0
2011-04-13,50.72999954223633,50.619998931884766,50.22999954223633,50.790000915527344,162400.0
2011-04-14,49.959999084472656,50.779998779296875,49.959999084472656,50.88999938964844,174800.0
2011-04-15,50.599998474121094,50.29999923706055,50.040000915527344,51.36000061035156,163400.0
2011-04-18,49.7599983215332,50.9900016784668,49.45000076293945,51.2599983215332,113300.0
2011-04-19,51.150001525878906,50.61000061035156,50.45000076293945,51.720001220703125,84600.0
2011-04-20,51.4900016784668,52.43000030517578,51.41999816894531,52.4900016784668,106100.0
2011-04-21,52.84000015258789,51.70000076293945,51.439998626708984,52.84000015258789,125200.0
2011-04-25,51.29999923706055,51.040000915527344,50.79999923706055,51.369998931884766,74400.0
2011-04-26,51.09000015258789,50.529998779296875,50.400001525878906,51.349998474121094,110400.0
2011-04-27,50.59000015258789,49.959999084472656,49.56999969482422,50.869998931884766,132700.0
2011-04-28,49.88999938964844,49.939998626708984,49.7599983215332,50.66999816894531,130000.0
2011-04-29,49.90999984741211,49.970001220703125,48.77000045776367,50.099998474121094,201000.0
2011-05-02,50.04999923706055,49.79999923706055,48.77000045776367,50.58000183105469,137000.0
2011-05-03,51.70000076293945,52.650001525878906,50.790000915527344,54.63999938964844,638300.0
2011-05-04,52.56999969482422,54.459999084472656,52.06999969482422,54.72999954223633,363700.0
2011-05-05,54.16999816894531,53.560001373291016,53.529998779296875,55.70000076293945,216800.0
2011-05-06,54.130001068115234,54.560001373291016,54.040000915527344,55.84000015258789,259700.0
2011-05-09,54.29999923706055,54.02000045776367,53.720001220703125,54.95000076293945,94000.0
2011-05-10,54.310001373291016,55.0,54.150001525878906,55.0,92200.0
2011-05-11,55.0099983215332,54.630001068115234,54.459999084472656,55.47999954223633,105400.0
2011-05-12,54.310001373291016,56.0,53.810001373291016,56.779998779296875,162000.0
2011-05-13,56.040000915527344,55.18000030517578,54.93000030517578,56.040000915527344,75200.0
2011-05-16,54.81999969482422,53.900001525878906,53.900001525878906,55.38999938964844,127400.0
2011-05-17,53.11000061035156,53.290000915527344,52.880001068115234,53.7599983215332,94600.0
2011-05-18,53.56999969482422,54.04999923706055,53.41999816894531,54.650001525878906,138300.0
2011-05-19,54.27000045776367,53.849998474121094,53.54999923706055,54.38999938964844,146700.0
2011-05-20,53.599998474121094,54.18000030517578,52.70000076293945,54.439998626708984,121500.0
2011-05-23,53.13999938964844,54.040000915527344,53.08000183105469,54.91999816894531,151600.0
2011-05-24,54.0099983215332,53.86000061035156,53.15999984741211,54.65999984741211,256500.0
2011-05-25,53.61000061035156,53.41999816894531,53.36000061035156,53.86000061035156,87700.0
2011-05-26,53.22999954223633,54.18000030517578,52.650001525878906,54.75,112100.0
2011-05-27,54.349998474121094,54.0,53.81999969482422,54.5099983215332,174200.0
2011-05-31,54.4900016784668,53.7599983215332,53.630001068115234,54.880001068115234,217400.0
2011-06-01,53.720001220703125,53.93000030517578,53.720001220703125,56.209999084472656,385300.0
2011-06-02,53.0,52.09000015258789,51.790000915527344,53.0,338200.0
2011-06-03,51.52000045776367,50.470001220703125,50.38999938964844,51.9900016784668,202200.0
2011-06-06,50.36000061035156,49.209999084472656,49.16999816894531,51.310001373291016,171400.0
2011-06-07,49.459999084472656,48.04999923706055,47.97999954223633,50.0,257300.0
2011-06-08,48.029998779296875,47.31999969482422,47.22999954223633,49.15999984741211,212200.0
2011-06-09,47.45000076293945,47.68000030517578,47.189998626708984,48.040000915527344,146500.0
2011-06-10,47.369998931884766,47.560001373291016,46.2599983215332,47.81999969482422,219400.0
2011-06-13,47.63999938964844,48.349998474121094,47.56999969482422,48.86000061035156,277000.0
2011-06-14,48.72999954223633,48.9900016784668,48.04999923706055,49.880001068115234,218800.0
2011-06-15,48.4900016784668,48.290000915527344,47.900001525878906,49.279998779296875,124400.0
2011-06-16,49.7400016784668,48.959999084472656,47.7599983215332,50.400001525878906,279100.0
2011-06-17,49.439998626708984,48.81999969482422,48.560001373291016,49.9900016784668,168900.0
2011-06-20,48.650001525878906,49.08000183105469,48.400001525878906,49.900001525878906,152900.0
2011-06-21,49.369998931884766,50.11000061035156,49.15999984741211,50.5,148400.0
2011-06-22,50.0,49.029998779296875,48.9900016784668,50.41999816894531,130400.0
2011-06-23,48.47999954223633,50.209999084472656,48.209999084472656,50.2599983215332,161300.0
2011-06-24,50.189998626708984,50.04999923706055,49.70000076293945,50.75,497400.0
2011-06-27,49.95000076293945,51.119998931884766,49.83000183105469,51.2400016784668,140500.0
2011-06-28,50.849998474121094,51.970001220703125,50.849998474121094,52.08000183105469,178700.0
2011-06-29,52.0099983215332,51.54999923706055,51.15999984741211,52.25,167700.0
2011-06-30,51.52000045776367,52.27000045776367,51.22999954223633,52.33000183105469,144000.0
2011-07-01,52.34000015258789,53.65999984741211,52.22999954223633,54.34000015258789,213700.0
2011-07-05,53.56999969482422,54.290000915527344,53.040000915527344,54.439998626708984,111100.0
2011-07-06,54.099998474121094,53.90999984741211,53.72999954223633,54.31999969482422,74100.0
2011-07-07,54.16999816894531,55.54999923706055,53.66999816894531,55.93000030517578,205100.0
2011-07-08,55.060001373291016,54.27000045776367,54.189998626708984,55.08000183105469,98400.0
2011-07-11,54.0,54.880001068115234,53.779998779296875,54.90999984741211,276100.0
2011-07-12,54.529998779296875,53.79999923706055,53.689998626708984,55.599998474121094,194000.0
2011-07-13,54.130001068115234,54.41999816894531,53.72999954223633,54.970001220703125,108300.0
