Date,frgiopen,frgiclose,frgilow,frgihigh,frgivolume
2012-04-26,12.5,12.5,12.5,12.5,22000
2012-04-27,12.0,12.0,12.0,12.0,5100
2012-04-30,12.0,12.0,12.0,12.0,0
2012-05-01,11.40999984741211,11.25,11.25,11.4399995803833,15000
2012-05-02,12.25,11.149999618530273,11.0,12.25,4700
2012-05-03,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,0
2012-05-04,11.050000190734863,11.149999618530273,11.050000190734863,11.25,2000
2012-05-07,11.100000381469727,11.100000381469727,11.100000381469727,11.1899995803833,5200
2012-05-08,11.199999809265137,11.5,10.949999809265137,11.930000305175781,490700
2012-05-09,11.199999809265137,12.350000381469727,11.100000381469727,12.829999923706055,435400
2012-05-10,12.359999656677246,12.529999732971191,12.25,12.550000190734863,246000
2012-05-11,12.369999885559082,12.25,12.180000305175781,12.869999885559082,257500
2012-05-14,11.899999618530273,12.149999618530273,11.899999618530273,12.239999771118164,93000
2012-05-15,12.149999618530273,12.100000381469727,12.079999923706055,12.239999771118164,177000
2012-05-16,12.100000381469727,12.140000343322754,12.100000381469727,12.350000381469727,31000
2012-05-17,12.149999618530273,12.029999732971191,12.020000457763672,12.149999618530273,274600
2012-05-18,12.0,11.699999809265137,11.619999885559082,12.100000381469727,103000
2012-05-21,11.699999809265137,12.020000457763672,11.670000076293945,12.15999984741211,118600
2012-05-22,12.100000381469727,11.75,11.5,12.149999618530273,135500
2012-05-23,11.579999923706055,11.699999809265137,11.449999809265137,11.789999961853027,141900
2012-05-24,11.65999984741211,12.300000190734863,11.65999984741211,12.5,410600
2012-05-25,12.359999656677246,12.289999961853027,12.15999984741211,12.680000305175781,131300
2012-05-29,12.329999923706055,12.34000015258789,12.279999732971191,12.569999694824219,412200
2012-05-30,12.270000457763672,12.170000076293945,12.09000015258789,12.300000190734863,97500
2012-05-31,12.130000114440918,12.199999809265137,12.100000381469727,12.430000305175781,45300
2012-06-01,11.930000305175781,12.029999732971191,11.510000228881836,12.220000267028809,141400
2012-06-04,12.0,12.0,11.640000343322754,12.050000190734863,113200
2012-06-05,11.970000267028809,11.760000228881836,11.649999618530273,11.979999542236328,86200
2012-06-06,11.850000381469727,12.350000381469727,11.720000267028809,12.460000038146973,469200
2012-06-07,12.350000381469727,12.359999656677246,12.289999961853027,12.6899995803833,87000
2012-06-08,12.380000114440918,12.710000038146973,12.319999694824219,12.84000015258789,29500
2012-06-11,12.75,12.289999961853027,12.289999961853027,12.75,386800
2012-06-12,12.399999618530273,12.109999656677246,12.0,12.680000305175781,40600
2012-06-13,12.079999923706055,11.989999771118164,11.869999885559082,12.5,104900
2012-06-14,11.949999809265137,12.029999732971191,11.770000457763672,12.069999694824219,230800
2012-06-15,12.0600004196167,12.09000015258789,12.050000190734863,12.319999694824219,82600
2012-06-18,12.039999961853027,12.0600004196167,11.930000305175781,12.0600004196167,40900
2012-06-19,12.130000114440918,12.399999618530273,12.130000114440918,12.630000114440918,89500
2012-06-20,12.350000381469727,13.0,12.25,13.100000381469727,632000
2012-06-21,13.029999732971191,12.75,12.670000076293945,13.029999732971191,87500
2012-06-22,12.640000343322754,12.529999732971191,12.420000076293945,12.720000267028809,768900
2012-06-25,12.600000381469727,12.529999732971191,12.40999984741211,12.779999732971191,38500
2012-06-26,12.59000015258789,12.59000015258789,12.130000114440918,12.739999771118164,178800
2012-06-27,12.550000190734863,12.75,11.859999656677246,12.789999961853027,155500
2012-06-28,12.619999885559082,12.770000457763672,12.260000228881836,12.800000190734863,55800
2012-06-29,12.819999694824219,13.229999542236328,12.739999771118164,13.40999984741211,792100
2012-07-02,12.90999984741211,13.15999984741211,12.90999984741211,13.15999984741211,113000
2012-07-03,13.199999809265137,13.869999885559082,13.100000381469727,13.880000114440918,163700
2012-07-05,13.880000114440918,14.529999732971191,13.699999809265137,14.5600004196167,899400
2012-07-06,13.640000343322754,14.369999885559082,13.640000343322754,14.449999809265137,482500
2012-07-09,13.949999809265137,14.529999732971191,13.949999809265137,14.609999656677246,110900
2012-07-10,14.59000015258789,14.520000457763672,14.460000038146973,14.59000015258789,45500
2012-07-11,14.550000190734863,14.970000267028809,14.420000076293945,15.100000381469727,302700
2012-07-12,14.65999984741211,15.079999923706055,14.65999984741211,15.119999885559082,149900
2012-07-13,15.149999618530273,15.5600004196167,14.989999771118164,15.880000114440918,154500
2012-07-16,15.529999732971191,15.119999885559082,15.100000381469727,15.680000305175781,84900
2012-07-17,15.229999542236328,15.550000190734863,15.119999885559082,15.640000343322754,57600
2012-07-18,15.5,15.920000076293945,15.479999542236328,16.229999542236328,72500
2012-07-19,16.0,15.630000114440918,15.25,16.030000686645508,65400
2012-07-20,15.4399995803833,15.0,14.510000228881836,15.449999809265137,185900
2012-07-23,14.770000457763672,14.970000267028809,14.380000114440918,15.0600004196167,77600
2012-07-24,15.0,14.970000267028809,14.739999771118164,15.109999656677246,62200
2012-07-25,15.0,15.020000457763672,14.729999542236328,15.109999656677246,85700
2012-07-26,15.140000343322754,15.039999961853027,14.9399995803833,15.180000305175781,188200
2012-07-27,15.09000015258789,15.149999618530273,14.920000076293945,15.25,113300
2012-07-30,15.1899995803833,15.300000190734863,15.020000457763672,15.3100004196167,93300
2012-07-31,15.1899995803833,15.390000343322754,15.149999618530273,15.470000267028809,95700
2012-08-01,15.34000015258789,15.229999542236328,15.180000305175781,15.449999809265137,77400
2012-08-02,15.15999984741211,15.270000457763672,14.920000076293945,15.399999618530273,109000
2012-08-03,15.5,15.739999771118164,15.329999923706055,16.1200008392334,103200
2012-08-06,15.739999771118164,15.9399995803833,15.729999542236328,16.110000610351562,115400
2012-08-07,16.079999923706055,16.360000610351562,16.0,16.68000030517578,214900
