Date,zbhopen,zbhclose,zbhlow,zbhhigh,zbhvolume
2018-03-29,108.79000091552734,109.04000091552734,107.5999984741211,109.62000274658203,1356100.0
2018-04-02,108.88999938964844,106.4000015258789,104.88999938964844,109.4000015258789,1235000.0
2018-04-03,106.48999786376953,107.13999938964844,105.25,107.63999938964844,1154400.0
2018-04-04,106.05000305175781,107.36000061035156,105.44999694824219,107.5,1263300.0
2018-04-05,107.88999938964844,108.3499984741211,107.20999908447266,109.4000015258789,738900.0
2018-04-06,107.75,105.18000030517578,104.27999877929688,107.94000244140625,861300.0
2018-04-09,105.66000366210938,106.19999694824219,105.30999755859375,108.08000183105469,1205600.0
2018-04-10,107.06999969482422,107.29000091552734,107.01000213623047,108.6500015258789,1186600.0
2018-04-11,106.44999694824219,106.02999877929688,105.62999725341797,106.93000030517578,637400.0
2018-04-12,106.18000030517578,106.41999816894531,105.79000091552734,107.01000213623047,737600.0
2018-04-13,107.0199966430664,105.56999969482422,105.0199966430664,107.33999633789062,797900.0
2018-04-16,106.20999908447266,107.23999786376953,105.81999969482422,107.93000030517578,1328100.0
2018-04-17,107.91000366210938,108.81999969482422,105.93000030517578,109.4000015258789,1208000.0
2018-04-18,108.75,110.08000183105469,108.7300033569336,110.94999694824219,1579700.0
2018-04-19,110.12999725341797,110.73999786376953,109.6500015258789,110.97000122070312,1359300.0
2018-04-20,111.05999755859375,110.31999969482422,109.86000061035156,112.16999816894531,1541600.0
2018-04-23,110.47000122070312,111.23999786376953,110.02999877929688,112.29000091552734,1459900.0
2018-04-24,111.62000274658203,109.44000244140625,108.4800033569336,111.77999877929688,1000700.0
2018-04-25,108.95999908447266,110.58999633789062,108.04000091552734,110.69999694824219,1087200.0
2018-04-26,109.0,115.0999984741211,107.69000244140625,115.2300033569336,3075200.0
2018-04-27,114.41000366210938,116.91999816894531,112.70999908447266,117.68000030517578,1993700.0
2018-04-30,117.06999969482422,115.16999816894531,115.0199966430664,117.51000213623047,1692400.0
2018-05-01,115.2300033569336,116.94999694824219,114.72000122070312,117.98999786376953,2459300.0
2018-05-02,116.5999984741211,117.45999908447266,116.43000030517578,118.04000091552734,1803000.0
2018-05-03,116.77999877929688,115.18000030517578,114.20999908447266,116.83999633789062,1748900.0
2018-05-04,114.72000122070312,116.22000122070312,114.30999755859375,116.8499984741211,1280000.0
2018-05-07,116.52999877929688,116.98999786376953,116.33999633789062,117.55999755859375,1428700.0
2018-05-08,116.70999908447266,115.98999786376953,115.44000244140625,117.29000091552734,1305600.0
2018-05-09,116.25,116.20999908447266,115.38999938964844,116.94000244140625,1264700.0
2018-05-10,116.54000091552734,117.30000305175781,116.20999908447266,118.22000122070312,1144200.0
2018-05-11,117.0199966430664,116.44000244140625,115.5,117.58000183105469,944700.0
2018-05-14,116.44000244140625,115.19999694824219,114.69000244140625,116.44000244140625,1459400.0
2018-05-15,114.7699966430664,113.19000244140625,112.66999816894531,114.7699966430664,1566500.0
2018-05-16,113.0999984741211,114.54000091552734,111.76000213623047,115.19000244140625,1116300.0
2018-05-17,114.8499984741211,115.05000305175781,114.05000305175781,115.83999633789062,754800.0
2018-05-18,115.0,114.5,113.91999816894531,115.1500015258789,1334500.0
2018-05-21,115.05000305175781,114.30999755859375,114.16000366210938,115.38999938964844,676400.0
2018-05-22,114.30000305175781,112.94999694824219,112.79000091552734,114.79000091552734,790600.0
2018-05-23,112.58000183105469,112.70999908447266,111.91999816894531,113.43000030517578,872000.0
2018-05-24,113.0,111.73999786376953,111.5,113.87000274658203,1291000.0
2018-05-25,111.69000244140625,111.08000183105469,110.87000274658203,112.9800033569336,786900.0
