Date,bgopen,bgclose,bglow,bghigh,bgvolume
2010-07-27,55.36000061035156,55.83000183105469,55.040000915527344,55.95000076293945,1432600.0
2010-07-28,55.720001220703125,53.970001220703125,53.790000915527344,55.849998474121094,1975100.0
2010-07-29,48.81999969482422,46.290000915527344,45.83000183105469,48.84000015258789,8176000.0
2010-07-30,46.16999816894531,49.650001525878906,46.16999816894531,50.25,4411000.0
2010-08-02,50.290000915527344,52.13999938964844,50.290000915527344,52.7400016784668,3854900.0
2010-08-03,51.720001220703125,51.56999969482422,51.45000076293945,52.27000045776367,2033900.0
2010-08-04,51.4900016784668,51.61000061035156,51.349998474121094,52.189998626708984,1537900.0
2010-08-05,51.29999923706055,54.47999954223633,51.060001373291016,54.93000030517578,3969700.0
2010-08-06,55.5,55.65999984741211,54.2599983215332,55.86000061035156,3690200.0
2010-08-09,55.81999969482422,54.970001220703125,54.619998931884766,56.0,1626200.0
2010-08-10,54.310001373291016,54.91999816894531,54.310001373291016,56.2599983215332,1601500.0
2010-08-11,53.810001373291016,53.209999084472656,52.9900016784668,53.959999084472656,1553500.0
2010-08-12,52.16999816894531,54.40999984741211,51.81999969482422,54.79999923706055,1405700.0
2010-08-13,54.08000183105469,54.189998626708984,53.900001525878906,54.849998474121094,627900.0
2010-08-16,54.16999816894531,54.0,53.619998931884766,54.25,1306600.0
2010-08-17,55.0099983215332,54.810001373291016,54.060001373291016,55.599998474121094,1462400.0
2010-08-18,55.0,54.7599983215332,54.25,55.06999969482422,954700.0
2010-08-19,54.70000076293945,54.06999969482422,53.31999969482422,54.70000076293945,1139400.0
2010-08-20,53.95000076293945,53.63999938964844,53.060001373291016,54.040000915527344,675500.0
2010-08-23,54.2400016784668,53.119998931884766,53.11000061035156,54.68000030517578,684800.0
2010-08-24,52.81999969482422,51.95000076293945,51.04999923706055,52.81999969482422,1376900.0
2010-08-25,51.25,52.04999923706055,51.0,52.310001373291016,1003100.0
2010-08-26,51.7400016784668,51.130001068115234,51.0,52.400001525878906,1269800.0
2010-08-27,51.33000183105469,52.84000015258789,50.52000045776367,53.06999969482422,1260800.0
2010-08-30,52.25,52.0,52.0,52.779998779296875,799500.0
2010-08-31,51.36000061035156,53.0,51.2400016784668,53.25,1201300.0
2010-09-01,53.86000061035156,53.880001068115234,53.619998931884766,54.5,1099900.0
2010-09-02,53.959999084472656,55.650001525878906,53.810001373291016,55.79999923706055,1445600.0
2010-09-03,56.70000076293945,55.650001525878906,54.9900016784668,56.970001220703125,1245500.0
2010-09-07,55.54999923706055,54.86000061035156,54.7400016784668,55.54999923706055,790600.0
2010-09-08,55.029998779296875,55.93000030517578,55.0,56.349998474121094,1349000.0
2010-09-09,56.25,56.70000076293945,56.25,57.20000076293945,899500.0
2010-09-10,57.04999923706055,57.040000915527344,56.70000076293945,57.689998626708984,914900.0
2010-09-13,57.41999816894531,58.099998474121094,57.130001068115234,58.2400016784668,873300.0
2010-09-14,57.59000015258789,56.09000015258789,56.040000915527344,57.869998931884766,1691900.0
2010-09-15,56.0,56.650001525878906,55.630001068115234,56.959999084472656,838300.0
2010-09-16,56.599998474121094,57.09000015258789,56.38999938964844,57.279998779296875,471900.0
2010-09-17,57.310001373291016,57.459999084472656,56.459999084472656,57.54999923706055,1000900.0
2010-09-20,57.88999938964844,57.5,56.959999084472656,57.88999938964844,1028100.0
2010-09-21,57.45000076293945,56.65999984741211,56.439998626708984,57.70000076293945,1227400.0
2010-09-22,56.4900016784668,58.630001068115234,56.349998474121094,58.900001525878906,1272900.0
2010-09-23,57.90999984741211,59.470001220703125,57.79999923706055,60.16999816894531,2371800.0
2010-09-24,60.150001525878906,60.7400016784668,60.0099983215332,61.5099983215332,2011700.0
2010-09-27,60.869998931884766,60.349998474121094,60.060001373291016,61.060001373291016,1096600.0
2010-09-28,60.7400016784668,61.61000061035156,60.029998779296875,61.61000061035156,1162200.0
2010-09-29,61.400001525878906,61.189998626708984,60.79999923706055,61.97999954223633,1053700.0
2010-09-30,61.56999969482422,59.15999984741211,58.15999984741211,61.66999816894531,2014100.0
2010-10-01,59.59000015258789,57.45000076293945,56.380001068115234,59.61000061035156,3038400.0
2010-10-04,57.029998779296875,57.630001068115234,56.5,57.7400016784668,1375500.0
2010-10-05,57.880001068115234,57.84000015258789,54.79999923706055,58.5,4595800.0
2010-10-06,57.88999938964844,58.09000015258789,57.81999969482422,58.91999816894531,997900.0
2010-10-07,58.36000061035156,58.7599983215332,57.40999984741211,58.79999923706055,985500.0
2010-10-08,59.13999938964844,60.369998931884766,59.13999938964844,61.0,1617800.0
2010-10-11,60.970001220703125,61.310001373291016,60.400001525878906,61.97999954223633,1313700.0
2010-10-12,59.9900016784668,60.84000015258789,59.9900016784668,61.34000015258789,948500.0
2010-10-13,61.86000061035156,61.650001525878906,61.029998779296875,62.4900016784668,1438500.0
2010-10-14,61.810001373291016,61.040000915527344,60.900001525878906,61.869998931884766,765000.0
2010-10-15,61.59000015258789,60.650001525878906,60.150001525878906,61.70000076293945,1043600.0
2010-10-18,60.88999938964844,60.779998779296875,60.40999984741211,60.9900016784668,639600.0
2010-10-19,60.15999984741211,60.040000915527344,58.0099983215332,60.59000015258789,1162100.0
2010-10-20,60.27000045776367,60.650001525878906,60.22999954223633,61.279998779296875,699500.0
2010-10-21,61.119998931884766,61.2400016784668,60.720001220703125,61.869998931884766,948900.0
2010-10-22,61.2599983215332,61.7400016784668,60.709999084472656,61.81999969482422,941500.0
2010-10-25,62.06999969482422,62.560001373291016,62.040000915527344,62.86000061035156,1293300.0
2010-10-26,62.060001373291016,62.209999084472656,61.150001525878906,62.529998779296875,1034200.0
2010-10-27,61.43000030517578,61.70000076293945,61.380001068115234,62.369998931884766,1145500.0
2010-10-28,62.86000061035156,58.95000076293945,58.36000061035156,63.130001068115234,2961500.0
2010-10-29,60.25,60.06999969482422,58.849998474121094,61.0,1485100.0
2010-11-01,60.58000183105469,60.650001525878906,60.5,61.560001373291016,1007300.0
2010-11-02,61.20000076293945,59.939998626708984,59.459999084472656,61.20000076293945,945100.0
2010-11-03,59.900001525878906,59.66999816894531,59.04999923706055,59.900001525878906,786400.0
2010-11-04,60.470001220703125,60.619998931884766,59.2599983215332,60.93000030517578,975800.0
2010-11-05,60.689998626708984,60.25,60.0099983215332,61.150001525878906,1118800.0
2010-11-08,60.2599983215332,59.810001373291016,59.5,60.279998779296875,835800.0
2010-11-09,60.0099983215332,61.31999969482422,60.0099983215332,62.31999969482422,1739900.0
2010-11-10,61.40999984741211,61.849998474121094,60.689998626708984,61.849998474121094,837700.0
2010-11-11,61.34000015258789,62.16999816894531,60.81999969482422,62.29999923706055,1020700.0
2010-11-12,61.599998474121094,60.369998931884766,59.79999923706055,61.81999969482422,1114100.0
2010-11-15,60.5,60.18000030517578,59.79999923706055,61.16999816894531,1123700.0
2010-11-16,59.58000183105469,59.540000915527344,59.0,59.93000030517578,1083200.0
2010-11-17,59.38999938964844,60.18000030517578,59.15999984741211,60.310001373291016,771300.0
2010-11-18,60.7599983215332,61.31999969482422,60.7599983215332,61.849998474121094,848000.0
2010-11-19,61.220001220703125,61.52000045776367,60.959999084472656,61.560001373291016,566200.0
2010-11-22,61.52000045776367,61.38999938964844,60.70000076293945,61.790000915527344,826400.0
2010-11-23,60.810001373291016,60.599998474121094,60.06999969482422,60.88999938964844,778500.0
2010-11-24,61.189998626708984,62.29999923706055,61.15999984741211,62.380001068115234,973900.0
2010-11-26,61.5099983215332,61.66999816894531,61.5099983215332,62.66999816894531,322500.0
2010-11-29,61.2400016784668,60.779998779296875,60.119998931884766,61.540000915527344,1102000.0
2010-11-30,60.130001068115234,60.81999969482422,60.04999923706055,61.380001068115234,1150200.0
2010-12-01,61.68000030517578,61.97999954223633,61.5,62.040000915527344,1318800.0
2010-12-02,61.849998474121094,62.540000915527344,61.5,62.720001220703125,841400.0
2010-12-03,62.439998626708984,63.939998626708984,62.2400016784668,64.13999938964844,1715700.0
2010-12-06,64.0,64.36000061035156,63.70000076293945,64.97000122070312,1264100.0
2010-12-07,64.9000015258789,63.81999969482422,63.79999923706055,65.05999755859375,1350400.0
2010-12-08,63.810001373291016,63.2400016784668,62.970001220703125,64.48999786376953,1231800.0
2010-12-09,63.06999969482422,62.689998626708984,62.20000076293945,63.43000030517578,1228700.0
2010-12-10,62.630001068115234,62.38999938964844,62.2599983215332,62.939998626708984,1224400.0
2010-12-13,62.599998474121094,62.560001373291016,61.529998779296875,62.709999084472656,1115800.0
2010-12-14,62.720001220703125,62.619998931884766,62.220001220703125,62.90999984741211,576500.0
2010-12-15,62.75,61.5099983215332,61.36000061035156,63.400001525878906,1233500.0
2010-12-16,62.060001373291016,61.650001525878906,61.36000061035156,62.88999938964844,1400500.0
2010-12-17,61.9900016784668,62.040000915527344,61.66999816894531,62.040000915527344,1608200.0
2010-12-20,62.869998931884766,62.02000045776367,61.91999816894531,62.90999984741211,1044700.0
2010-12-21,62.29999923706055,62.2400016784668,61.900001525878906,62.7400016784668,1426200.0
2010-12-22,62.34000015258789,63.75,62.290000915527344,64.19999694824219,1385100.0
2010-12-23,63.939998626708984,64.0,63.47999954223633,64.4800033569336,1269200.0
2010-12-27,64.0999984741211,64.22000122070312,63.83000183105469,64.33000183105469,552200.0
2010-12-28,64.3499984741211,64.30999755859375,63.880001068115234,64.44000244140625,567900.0
2010-12-29,64.44000244140625,64.58000183105469,64.12000274658203,65.1500015258789,1041500.0
2010-12-30,64.79000091552734,65.19000244140625,64.70999908447266,65.4000015258789,609000.0
2010-12-31,65.33000183105469,65.5199966430664,64.88999938964844,65.88999938964844,534600.0
2011-01-03,65.94999694824219,65.38999938964844,64.94999694824219,66.0,1024900.0
2011-01-04,65.79000091552734,65.43000030517578,65.02999877929688,65.95999908447266,1379600.0
2011-01-05,65.83000183105469,66.8499984741211,65.56999969482422,67.01000213623047,2169200.0
2011-01-06,66.93000030517578,67.37999725341797,66.58999633789062,67.37999725341797,1630600.0
2011-01-07,67.16000366210938,66.88999938964844,66.27999877929688,67.62999725341797,870700.0
2011-01-10,67.06999969482422,66.5,66.20999908447266,67.47000122070312,869700.0
2011-01-11,67.16999816894531,66.58000183105469,66.2699966430664,67.2699966430664,1361400.0
2011-01-12,67.11000061035156,67.29000091552734,66.93000030517578,68.1500015258789,1093200.0
2011-01-13,67.54000091552734,69.86000061035156,67.54000091552734,70.2300033569336,2828000.0
2011-01-14,70.70999908447266,70.88999938964844,69.95999908447266,70.9000015258789,1730400.0
2011-01-18,70.93000030517578,70.44000244140625,70.04000091552734,71.23999786376953,1410500.0
2011-01-19,72.36000061035156,70.9000015258789,70.61000061035156,72.6500015258789,2190000.0
2011-01-20,70.30999755859375,69.4800033569336,68.55999755859375,70.37999725341797,1737900.0
2011-01-21,70.05000305175781,70.04000091552734,69.8499984741211,70.72000122070312,999400.0
2011-01-24,68.3499984741211,69.2699966430664,67.55000305175781,70.0,1669700.0
2011-01-25,68.98999786376953,68.4800033569336,68.11000061035156,69.26000213623047,1130700.0
2011-01-26,68.63999938964844,69.0,68.30000305175781,69.13999938964844,994500.0
2011-01-27,69.08000183105469,68.37000274658203,67.97000122070312,69.1500015258789,903200.0
2011-01-28,68.73999786376953,66.81999969482422,66.62999725341797,68.73999786376953,1125600.0
2011-01-31,66.91000366210938,68.06999969482422,66.25,68.33000183105469,1524500.0
2011-02-01,69.06999969482422,68.69000244140625,68.5,70.4000015258789,1638300.0
2011-02-02,68.91000366210938,69.5199966430664,68.76000213623047,70.0,1192500.0
2011-02-03,69.56999969482422,69.62000274658203,68.69999694824219,69.9000015258789,953400.0
2011-02-04,69.69000244140625,69.91000366210938,69.05000305175781,69.91999816894531,1112700.0
2011-02-07,70.0,69.69999694824219,69.52999877929688,70.3499984741211,1103200.0
2011-02-08,69.8499984741211,69.87000274658203,69.4000015258789,70.06999969482422,828500.0
2011-02-09,70.33000183105469,69.77999877929688,69.12000274658203,70.77999877929688,1842100.0
2011-02-10,70.37999725341797,69.02999877929688,67.37999725341797,71.44999694824219,2529800.0
2011-02-11,69.68000030517578,71.36000061035156,69.51000213623047,71.5,2366200.0
2011-02-14,71.54000091552734,72.30000305175781,71.54000091552734,72.4800033569336,1539800.0
2011-02-15,72.44000244140625,72.30999755859375,71.68000030517578,72.77999877929688,1440800.0
2011-02-16,72.41999816894531,74.44999694824219,72.41999816894531,74.80999755859375,2119200.0
2011-02-17,74.47000122070312,74.22000122070312,73.05999755859375,74.72000122070312,1480600.0
2011-02-18,74.54000091552734,74.23999786376953,73.58999633789062,74.87000274658203,1048500.0
2011-02-22,73.3499984741211,72.27999877929688,72.13999938964844,74.16000366210938,1116400.0
2011-02-23,72.05000305175781,70.58999633789062,69.33999633789062,72.05000305175781,1832600.0
2011-02-24,70.44999694824219,70.73999786376953,69.91999816894531,71.44999694824219,1077100.0
2011-02-25,71.29000091552734,71.48999786376953,70.7300033569336,71.69000244140625,1529700.0
2011-02-28,72.19999694824219,72.16999816894531,71.51000213623047,72.48999786376953,1346300.0
2011-03-01,72.19999694824219,70.81999969482422,70.0199966430664,72.5,1310700.0
2011-03-02,70.70999908447266,71.4800033569336,70.69999694824219,71.69999694824219,1503900.0
2011-03-03,72.05000305175781,72.0999984741211,71.2699966430664,72.5,1201500.0
2011-03-04,72.72000122070312,71.9000015258789,71.0999984741211,72.8499984741211,546800.0
2011-03-07,71.97000122070312,70.68000030517578,70.56999969482422,72.16999816894531,1047100.0
2011-03-08,70.9000015258789,70.97000122070312,70.22000122070312,71.29000091552734,761600.0
2011-03-09,70.3499984741211,70.43000030517578,69.66999816894531,70.75,506700.0
2011-03-10,69.31999969482422,68.18000030517578,68.08000183105469,69.31999969482422,1246900.0
2011-03-11,67.62999725341797,69.1500015258789,66.62999725341797,69.30000305175781,1339800.0
2011-03-14,68.81999969482422,68.41999816894531,67.9800033569336,69.3499984741211,692700.0
2011-03-15,66.2300033569336,68.13999938964844,65.51000213623047,68.75,1226900.0
2011-03-16,68.25,66.58000183105469,66.25,68.69999694824219,925200.0
2011-03-17,67.37000274658203,66.83000183105469,66.69999694824219,67.7300033569336,860800.0
2011-03-18,67.68000030517578,67.0,66.61000061035156,67.68000030517578,959500.0
2011-03-21,67.7699966430664,68.79000091552734,67.26000213623047,68.8499984741211,712800.0
2011-03-22,69.25,69.31999969482422,68.80999755859375,69.62999725341797,745200.0
2011-03-23,70.98999786376953,70.63999938964844,70.20999908447266,71.19999694824219,877000.0
2011-03-24,70.7300033569336,70.37000274658203,69.4000015258789,70.83999633789062,697100.0
2011-03-25,70.61000061035156,70.80000305175781,70.12000274658203,71.27999877929688,799200.0
2011-03-28,71.01000213623047,70.94000244140625,70.87999725341797,71.80000305175781,1004500.0
2011-03-29,70.72000122070312,71.06999969482422,70.51000213623047,71.16999816894531,529900.0
2011-03-30,71.52999877929688,72.83000183105469,71.2300033569336,72.91999816894531,1238800.0
2011-03-31,73.02999877929688,72.33000183105469,72.29000091552734,73.61000061035156,1252400.0
2011-04-01,73.06999969482422,73.80000305175781,73.01000213623047,74.25,1036700.0
2011-04-04,73.75,73.19999694824219,72.51000213623047,73.87999725341797,679000.0
2011-04-05,73.29000091552734,73.97000122070312,73.2300033569336,74.30000305175781,832700.0
2011-04-06,74.13999938964844,71.98999786376953,71.93000030517578,74.4000015258789,1571700.0
2011-04-07,72.1500015258789,72.62999725341797,71.58000183105469,72.66999816894531,1154300.0
2011-04-08,72.81999969482422,71.9800033569336,71.75,73.25,742400.0
2011-04-11,72.05999755859375,72.62000274658203,71.9000015258789,73.52999877929688,821300.0
2011-04-12,72.30000305175781,71.72000122070312,70.70999908447266,72.41000366210938,1312300.0
2011-04-13,72.0,71.37000274658203,70.79000091552734,72.33999633789062,778400.0
2011-04-14,71.19000244140625,71.5999984741211,70.37000274658203,71.72000122070312,780700.0
2011-04-15,72.01000213623047,72.06999969482422,71.4000015258789,72.41000366210938,806000.0
2011-04-18,71.0199966430664,70.61000061035156,69.58000183105469,71.69999694824219,919600.0
2011-04-19,70.86000061035156,71.66000366210938,70.75,71.81999969482422,784800.0
2011-04-20,72.73999786376953,72.87999725341797,72.38999938964844,73.5,751200.0
2011-04-21,73.4000015258789,73.72000122070312,73.0,73.75,523600.0
2011-04-25,73.77999877929688,74.4800033569336,73.33999633789062,74.51000213623047,876300.0
2011-04-26,74.83000183105469,75.0,74.08999633789062,75.05000305175781,930100.0
2011-04-27,75.4000015258789,74.33999633789062,73.87000274658203,75.48999786376953,1266500.0
2011-04-28,75.9000015258789,73.4800033569336,72.9000015258789,76.12999725341797,2058000.0
2011-04-29,73.9000015258789,75.44000244140625,73.7300033569336,75.5,1461800.0
2011-05-02,75.5,75.26000213623047,75.0,75.94999694824219,1247600.0
2011-05-03,74.62999725341797,74.87999725341797,73.62000274658203,74.94000244140625,1110100.0
2011-05-04,75.0,74.0199966430664,72.72000122070312,75.12999725341797,1140700.0
2011-05-05,73.5999984741211,72.97000122070312,72.68000030517578,74.29000091552734,1248500.0
2011-05-06,73.2699966430664,72.62000274658203,72.20999908447266,73.91000366210938,825600.0
2011-05-09,72.37000274658203,73.8499984741211,72.26000213623047,73.98999786376953,652300.0
2011-05-10,73.98999786376953,73.83000183105469,73.2300033569336,73.98999786376953,584200.0
2011-05-11,73.30999755859375,72.55999755859375,72.12000274658203,73.41999816894531,757800.0
2011-05-12,72.12000274658203,72.47000122070312,71.58999633789062,72.5,929000.0
2011-05-13,72.29000091552734,73.0,71.94000244140625,73.05999755859375,890500.0
2011-05-16,72.9800033569336,73.66000366210938,72.6500015258789,74.30999755859375,1116200.0
2011-05-17,73.04000091552734,73.45999908447266,72.95999908447266,73.7300033569336,896300.0
2011-05-18,73.37000274658203,74.4000015258789,73.01000213623047,74.51000213623047,1016400.0
2011-05-19,74.37000274658203,73.4000015258789,72.30999755859375,74.41000366210938,1472600.0
2011-05-20,73.4000015258789,73.83000183105469,72.73999786376953,74.0,1177500.0
2011-05-23,72.97000122070312,72.12000274658203,71.94000244140625,73.01000213623047,699200.0
2011-05-24,71.41000366210938,72.05999755859375,71.12000274658203,72.55999755859375,619200.0
2011-05-25,72.04000091552734,72.23999786376953,71.73999786376953,72.5,971000.0
2011-05-26,72.0,72.76000213623047,71.23999786376953,72.83999633789062,873400.0
2011-05-27,72.8499984741211,74.04000091552734,72.8499984741211,74.04000091552734,1188900.0
2011-05-31,74.16999816894531,74.44999694824219,73.87000274658203,74.5,1539700.0
2011-06-01,74.37999725341797,73.16000366210938,73.0,74.62999725341797,1022000.0
2011-06-02,73.3499984741211,73.88999938964844,73.11000061035156,74.02999877929688,773800.0
2011-06-03,72.94999694824219,72.19999694824219,72.1500015258789,72.95999908447266,724100.0
2011-06-06,72.0,70.3499984741211,70.33999633789062,72.06999969482422,947300.0
2011-06-07,70.76000213623047,69.55000305175781,69.52999877929688,70.7699966430664,956300.0
2011-06-08,69.25,68.30000305175781,68.22000122070312,69.37999725341797,1342900.0
2011-06-09,68.33000183105469,68.88999938964844,67.7699966430664,69.5199966430664,1424700.0
2011-06-10,68.43000030517578,67.30999755859375,67.12000274658203,68.66000366210938,1042100.0
2011-06-13,67.33000183105469,66.88999938964844,66.66999816894531,67.66000366210938,551900.0
2011-06-14,67.16000366210938,67.5199966430664,66.3499984741211,67.86000061035156,1441200.0
2011-06-15,66.7699966430664,66.27999877929688,65.83000183105469,67.11000061035156,1449000.0
2011-06-16,66.08999633789062,65.5,64.37000274658203,66.70999908447266,1410300.0
2011-06-17,65.80000305175781,65.80000305175781,65.37999725341797,66.5999984741211,1350100.0
2011-06-20,65.44000244140625,65.41999816894531,64.80999755859375,65.7300033569336,809600.0
2011-06-21,65.66999816894531,66.98999786376953,65.58999633789062,67.18000030517578,809300.0
2011-06-22,66.54000091552734,66.05000305175781,66.01000213623047,67.38999938964844,871300.0
2011-06-23,64.93000030517578,66.12000274658203,64.79000091552734,66.13999938964844,1202100.0
2011-06-24,66.4000015258789,66.4800033569336,65.79000091552734,66.5999984741211,1275700.0
2011-06-27,66.41999816894531,66.4000015258789,66.06999969482422,67.05000305175781,705000.0
2011-06-28,66.43000030517578,67.16999816894531,66.33000183105469,67.33000183105469,828200.0
2011-06-29,67.88999938964844,68.48999786376953,67.76000213623047,69.12000274658203,1090500.0
2011-06-30,68.79000091552734,68.94999694824219,68.5,69.20999908447266,830000.0
2011-07-01,69.06999969482422,69.72000122070312,68.69000244140625,69.79000091552734,692800.0
2011-07-05,69.83000183105469,70.75,69.5199966430664,70.75,923300.0
2011-07-06,70.30999755859375,70.37999725341797,69.87999725341797,70.69000244140625,716500.0
2011-07-07,71.1500015258789,71.2699966430664,70.9800033569336,71.81999969482422,843500.0
2011-07-08,70.26000213623047,71.23999786376953,69.76000213623047,71.31999969482422,722800.0
2011-07-11,70.16999816894531,69.76000213623047,69.51000213623047,70.68000030517578,550800.0
2011-07-12,69.5,69.51000213623047,69.37999725341797,70.02999877929688,565800.0
2011-07-13,70.01000213623047,69.76000213623047,69.56999969482422,70.48999786376953,626300.0
2011-07-14,69.77999877929688,69.22000122070312,69.08000183105469,70.88999938964844,717900.0
2011-07-15,69.41000366210938,70.08999633789062,69.12000274658203,70.23999786376953,801300.0
2011-07-18,69.58999633789062,68.61000061035156,68.0199966430664,69.77999877929688,718700.0
2011-07-19,69.08999633789062,70.36000061035156,68.91000366210938,70.62000274658203,551200.0
2011-07-20,70.51000213623047,71.38999938964844,70.13999938964844,71.7300033569336,803300.0
2011-07-21,71.95999908447266,72.7699966430664,71.7300033569336,73.33000183105469,851400.0
2011-07-22,72.58000183105469,73.08000183105469,72.13999938964844,73.48999786376953,702500.0
2011-07-25,72.1500015258789,72.70999908447266,72.1500015258789,73.16000366210938,552800.0
2011-07-26,72.9000015258789,71.80999755859375,71.55000305175781,73.0199966430664,853600.0
2011-07-27,71.37999725341797,70.98999786376953,70.80000305175781,71.91999816894531,1248800.0
2011-07-28,72.72000122070312,69.44000244140625,68.12000274658203,73.22000122070312,2226100.0
2011-07-29,68.70999908447266,68.80999755859375,68.06999969482422,69.30000305175781,852200.0
2011-08-01,69.69999694824219,68.87999725341797,67.8499984741211,69.75,899200.0
2011-08-02,68.11000061035156,67.66000366210938,67.38999938964844,68.62000274658203,1335700.0
2011-08-03,67.4000015258789,68.08000183105469,66.51000213623047,68.23999786376953,1068800.0
2011-08-04,67.01000213623047,63.5099983215332,63.470001220703125,67.01000213623047,2248900.0
2011-08-05,63.9900016784668,63.75,60.900001525878906,64.31999969482422,1682500.0
2011-08-08,61.70000076293945,58.630001068115234,58.45000076293945,62.130001068115234,2451100.0
2011-08-09,59.18000030517578,60.4900016784668,57.18000030517578,60.5099983215332,2054500.0
2011-08-10,59.790000915527344,58.88999938964844,58.59000015258789,60.5099983215332,1176000.0
2011-08-11,59.720001220703125,61.599998474121094,59.369998931884766,62.369998931884766,1416800.0
2011-08-12,62.13999938964844,61.18000030517578,60.56999969482422,62.13999938964844,812600.0
2011-08-15,61.689998626708984,62.9900016784668,61.619998931884766,63.2599983215332,956200.0
2011-08-16,62.4900016784668,62.77000045776367,62.02000045776367,63.31999969482422,812600.0
2011-08-17,63.189998626708984,63.58000183105469,63.189998626708984,64.20999908447266,779600.0
2011-08-18,61.72999954223633,60.810001373291016,60.310001373291016,62.060001373291016,857900.0
2011-08-19,60.06999969482422,59.91999816894531,59.790000915527344,61.66999816894531,936200.0
2011-08-22,61.0,59.59000015258789,59.310001373291016,62.0,937500.0
2011-08-23,60.09000015258789,62.040000915527344,59.56999969482422,62.040000915527344,1020200.0
2011-08-24,61.599998474121094,61.90999984741211,60.91999816894531,62.220001220703125,923500.0
2011-08-25,62.02000045776367,60.40999984741211,60.220001220703125,62.02000045776367,826200.0
2011-08-26,60.02000045776367,62.02000045776367,59.189998626708984,62.29999923706055,1145400.0
2011-08-29,62.75,63.7599983215332,62.75,64.48999786376953,819500.0
2011-08-30,63.470001220703125,64.0199966430664,62.97999954223633,64.5,913800.0
2011-08-31,64.37000274658203,64.70999908447266,64.05999755859375,65.08999633789062,1401300.0
2011-09-01,64.55999755859375,64.55999755859375,63.959999084472656,65.0,933700.0
2011-09-02,63.18000030517578,63.15999984741211,62.79999923706055,64.04000091552734,779000.0
2011-09-06,61.09000015258789,62.7400016784668,60.959999084472656,62.7599983215332,616900.0
2011-09-07,63.66999816894531,65.0999984741211,63.54999923706055,65.3499984741211,896900.0
2011-09-08,64.41000366210938,63.779998779296875,63.63999938964844,65.06999969482422,1007100.0
2011-09-09,62.779998779296875,62.52000045776367,61.709999084472656,63.20000076293945,796500.0
2011-09-12,62.029998779296875,61.959999084472656,60.599998474121094,62.619998931884766,644100.0
2011-09-13,61.90999984741211,61.97999954223633,61.63999938964844,62.36000061035156,965700.0
2011-09-14,62.11000061035156,63.02000045776367,61.58000183105469,63.47999954223633,777100.0
2011-09-15,63.41999816894531,63.54999923706055,62.63999938964844,63.84000015258789,746700.0
2011-09-16,63.900001525878906,64.16000366210938,63.81999969482422,64.94999694824219,1040800.0
2011-09-19,63.029998779296875,63.25,62.54999923706055,63.58000183105469,585500.0
2011-09-20,63.290000915527344,62.880001068115234,62.81999969482422,63.84000015258789,660600.0
2011-09-21,62.61000061035156,60.43000030517578,60.43000030517578,62.86000061035156,1281700.0
2011-09-22,58.470001220703125,56.099998474121094,55.0,58.619998931884766,2430100.0
2011-09-23,54.9900016784668,56.619998931884766,54.939998626708984,57.08000183105469,1063700.0
2011-09-26,56.959999084472656,57.11000061035156,54.93000030517578,57.15999984741211,813500.0
2011-09-27,58.95000076293945,60.189998626708984,58.79999923706055,61.869998931884766,1827800.0
2011-09-28,60.220001220703125,58.619998931884766,58.529998779296875,60.5099983215332,1396700.0
2011-09-29,60.06999969482422,58.959999084472656,57.95000076293945,60.380001068115234,890000.0
2011-09-30,58.15999984741211,58.290000915527344,57.630001068115234,59.2599983215332,2178100.0
2011-10-03,57.72999954223633,55.5099983215332,55.0,57.810001373291016,2293100.0
2011-10-04,54.9900016784668,55.97999954223633,54.029998779296875,55.9900016784668,2100000.0
2011-10-05,56.27000045776367,57.09000015258789,55.310001373291016,57.459999084472656,1520800.0
2011-10-06,57.08000183105469,57.459999084472656,57.0,58.0,2024300.0
2011-10-07,57.84000015258789,55.849998474121094,55.7599983215332,58.0099983215332,3300300.0
2011-10-10,57.130001068115234,56.91999816894531,56.400001525878906,57.52000045776367,5862400.0
2011-10-11,56.61000061035156,57.20000076293945,56.470001220703125,57.83000183105469,1953100.0
2011-10-12,57.790000915527344,57.630001068115234,57.25,58.65999984741211,2574500.0
2011-10-13,57.619998931884766,57.90999984741211,56.41999816894531,57.9900016784668,962900.0
2011-10-14,58.4900016784668,59.040000915527344,58.18000030517578,59.36000061035156,1350000.0
2011-10-17,58.720001220703125,57.119998931884766,57.06999969482422,58.79999923706055,705100.0
2011-10-18,56.959999084472656,56.68000030517578,55.70000076293945,57.20000076293945,1798200.0
2011-10-19,56.560001373291016,56.5,56.18000030517578,57.459999084472656,1220200.0
2011-10-20,56.66999816894531,56.779998779296875,55.630001068115234,56.91999816894531,1025500.0
2011-10-21,57.650001525878906,57.790000915527344,57.52000045776367,58.439998626708984,1038400.0
2011-10-24,57.119998931884766,58.939998626708984,57.11000061035156,59.150001525878906,1430000.0
2011-10-25,58.560001373291016,58.16999816894531,57.91999816894531,58.83000183105469,1074200.0
2011-10-26,58.970001220703125,59.58000183105469,58.11000061035156,59.79999923706055,1524500.0
2011-10-27,60.0,62.900001525878906,59.0,63.15999984741211,3471400.0
2011-10-28,62.13999938964844,62.27000045776367,62.06999969482422,63.029998779296875,1671500.0
2011-10-31,61.63999938964844,61.77000045776367,61.41999816894531,62.220001220703125,1555500.0
2011-11-01,59.77000045776367,61.0099983215332,59.58000183105469,61.459999084472656,2232700.0
