Date,varopen,varclose,varlow,varhigh,varvolume
2008-12-29,29.70937156677246,29.656757354736328,29.060466766357422,29.753217697143555,1060600.0
2008-12-30,29.542760848999023,30.472274780273438,29.542760848999023,30.472274780273438,1074600.0
2008-12-31,30.367046356201172,30.72657585144043,30.270587921142578,30.858110427856445,997200.0
2009-01-02,30.814266204833984,31.813932418823242,30.27935791015625,31.910390853881836,1717800.0
2009-01-05,30.94580078125,30.11274528503418,29.814599990844727,31.12994956970215,2448600.0
2009-01-06,30.235511779785156,29.533992767333984,29.323535919189453,30.559965133666992,2239700.0
2009-01-07,29.393688201904297,29.84967613220215,29.025390625,30.200435638427734,2327000.0
2009-01-08,29.22707748413086,28.42909812927246,26.34207534790039,29.22707748413086,7686100.0
2009-01-09,28.525556564331055,28.315101623535156,28.00818634033203,28.84124183654785,1559000.0
2009-01-12,28.315101623535156,29.86721420288086,28.069568634033203,29.972442626953125,3187500.0
2009-01-13,32.883750915527344,32.41022491455078,31.884084701538086,33.21697235107422,5992400.0
2009-01-14,31.76131820678711,31.235177993774414,31.051029205322266,32.243614196777344,3268500.0
2009-01-15,31.12994956970215,30.92826271057129,29.560298919677734,31.3754825592041,3767700.0
2009-01-16,31.226409912109375,31.243946075439453,30.410892486572266,32.682064056396484,2945000.0
2009-01-20,31.200101852416992,29.832138061523438,29.332305908203125,31.691165924072266,3430900.0
2009-01-21,29.963672637939453,30.296894073486328,29.533992767333984,30.51612091064453,2854400.0
2009-01-22,30.033824920654297,30.253049850463867,28.990314483642578,30.445968627929688,3962500.0
2009-01-23,30.016286849975586,29.078004837036133,28.560632705688477,30.016286849975586,3114300.0
2009-01-26,29.367380142211914,29.28845977783203,29.00785255432129,29.744447708129883,2335600.0
2009-01-27,29.437532424926758,30.866880416870117,29.279691696166992,31.051029205322266,2956400.0
2009-01-28,31.331636428833008,31.36671257019043,30.823034286499023,31.691165924072266,3567100.0
2009-01-29,31.34917449951172,31.34917449951172,30.55119514465332,31.621013641357422,3103400.0
2009-01-30,31.507017135620117,32.559295654296875,31.38425064086914,33.20820236206055,4960200.0
2009-02-02,32.20853805541992,31.708703994750977,31.682397842407227,33.1818962097168,2685000.0
2009-02-03,32.01561737060547,32.16469192504883,31.594707489013672,32.4979133605957,3256800.0
2009-02-04,32.56806564331055,32.55052947998047,32.16469192504883,33.56773376464844,2426900.0
2009-02-05,32.4979133605957,33.22574234008789,32.13838577270508,33.383583068847656,2808700.0
2009-02-06,33.401119232177734,34.10264205932617,33.2345085144043,34.190330505371094,3048500.0
2009-02-09,33.962337493896484,33.89218521118164,33.2345085144043,34.199100494384766,2414600.0
2009-02-10,33.62911605834961,32.892520904541016,32.75221633911133,34.023719787597656,3176900.0
2009-02-11,33.558963775634766,33.01528549194336,32.60314178466797,33.90095520019531,1310600.0
2009-02-12,32.31376647949219,32.98897933959961,31.629783630371094,32.98897933959961,1708900.0
