Date,smsiopen,smsiclose,smsilow,smsihigh,smsivolume
2009-06-16,39.20000076293945,37.84000015258789,37.7599983215332,39.880001068115234,69800.0
2009-06-17,37.7599983215332,37.84000015258789,37.119998931884766,38.63999938964844,62200.0
2009-06-18,37.79999923706055,38.31999969482422,37.400001525878906,38.599998474121094,76600.0
2009-06-19,38.959999084472656,38.439998626708984,37.31999969482422,40.560001373291016,214600.0
2009-06-22,38.0,35.959999084472656,35.84000015258789,38.52000045776367,78400.0
2009-06-23,35.91999816894531,35.68000030517578,35.36000061035156,36.599998474121094,41700.0
2009-06-24,35.79999923706055,36.959999084472656,35.720001220703125,37.0,62900.0
2009-06-25,36.91999816894531,38.79999923706055,36.68000030517578,38.959999084472656,70500.0
2009-06-26,38.79999923706055,40.400001525878906,38.279998779296875,40.400001525878906,227400.0
2009-06-29,40.599998474121094,40.0,39.36000061035156,41.0,135500.0
2009-06-30,40.0,39.20000076293945,39.119998931884766,40.2400016784668,58500.0
2009-07-01,39.47999954223633,41.119998931884766,39.08000183105469,41.279998779296875,76400.0
2009-07-02,40.47999954223633,39.20000076293945,38.79999923706055,40.47999954223633,62900.0
2009-07-06,39.52000045776367,37.79999923706055,36.880001068115234,39.560001373291016,55900.0
2009-07-07,37.720001220703125,36.15999984741211,36.15999984741211,37.880001068115234,57000.0
2009-07-08,36.47999954223633,36.599998474121094,36.0,36.91999816894531,58800.0
2009-07-09,36.79999923706055,36.31999969482422,36.31999969482422,37.439998626708984,36900.0
2009-07-10,36.2400016784668,36.68000030517578,36.20000076293945,37.119998931884766,17300.0
2009-07-13,36.720001220703125,37.68000030517578,35.84000015258789,37.68000030517578,29000.0
2009-07-14,37.599998474121094,37.31999969482422,37.119998931884766,37.880001068115234,33600.0
2009-07-15,37.959999084472656,41.880001068115234,37.720001220703125,41.91999816894531,125200.0
2009-07-16,41.52000045776367,43.040000915527344,40.47999954223633,43.400001525878906,67100.0
2009-07-17,43.15999984741211,44.279998779296875,42.79999923706055,44.52000045776367,65200.0
2009-07-20,44.7599983215332,45.599998474121094,44.040000915527344,45.959999084472656,88000.0
2009-07-21,45.720001220703125,45.47999954223633,44.439998626708984,45.720001220703125,43500.0
2009-07-22,45.0,44.560001373291016,44.2400016784668,45.560001373291016,48900.0
2009-07-23,44.400001525878906,44.959999084472656,44.2400016784668,45.599998474121094,77000.0
2009-07-24,44.439998626708984,45.040000915527344,44.36000061035156,45.400001525878906,25900.0
2009-07-27,44.63999938964844,43.279998779296875,42.84000015258789,44.79999923706055,56800.0
2009-07-28,43.0,43.439998626708984,42.47999954223633,43.84000015258789,45200.0
2009-07-29,45.20000076293945,46.20000076293945,43.47999954223633,46.400001525878906,180300.0
2009-07-30,47.0,46.400001525878906,46.119998931884766,47.84000015258789,97700.0
2009-07-31,46.31999969482422,45.720001220703125,45.599998474121094,47.20000076293945,54500.0
2009-08-03,47.91999816894531,47.2400016784668,45.560001373291016,47.91999816894531,112500.0
2009-08-04,44.20000076293945,44.279998779296875,43.0,45.91999816894531,167000.0
2009-08-05,44.279998779296875,43.7599983215332,42.119998931884766,44.720001220703125,115900.0
2009-08-06,44.439998626708984,45.0,43.79999923706055,45.040000915527344,105200.0
2009-08-07,46.0,45.720001220703125,44.63999938964844,46.08000183105469,77300.0
2009-08-10,45.040000915527344,46.400001525878906,45.040000915527344,46.880001068115234,51800.0
2009-08-11,46.08000183105469,45.599998474121094,45.31999969482422,46.599998474121094,37200.0
2009-08-12,45.599998474121094,46.52000045776367,44.880001068115234,47.040000915527344,60100.0
2009-08-13,46.68000030517578,47.20000076293945,46.0,47.20000076293945,44400.0
2009-08-14,47.040000915527344,46.20000076293945,45.400001525878906,47.119998931884766,62100.0
2009-08-17,44.7599983215332,43.880001068115234,43.20000076293945,44.880001068115234,80600.0
2009-08-18,44.040000915527344,44.880001068115234,43.63999938964844,44.959999084472656,50400.0
2009-08-19,44.400001525878906,45.47999954223633,43.63999938964844,45.599998474121094,33300.0
2009-08-20,45.47999954223633,45.439998626708984,44.91999816894531,45.599998474121094,33200.0
2009-08-21,45.959999084472656,46.400001525878906,45.79999923706055,47.2400016784668,71500.0
2009-08-24,46.400001525878906,46.36000061035156,45.279998779296875,46.79999923706055,81100.0
2009-08-25,46.47999954223633,46.400001525878906,45.91999816894531,47.31999969482422,35400.0
2009-08-26,46.0,48.15999984741211,45.15999984741211,48.31999969482422,130700.0
2009-08-27,47.79999923706055,47.7599983215332,46.20000076293945,48.400001525878906,50200.0
2009-08-28,48.400001525878906,46.7599983215332,46.400001525878906,49.279998779296875,66100.0
