Date,renopen,renclose,renlow,renhigh,renvolume
2010-09-24,54.20000076293945,54.849998474121094,53.25,55.0,25200.0
2010-09-27,54.95000076293945,54.04999923706055,53.54999923706055,54.95000076293945,13500.0
2010-09-28,54.29999923706055,54.20000076293945,53.04999923706055,54.54999923706055,15300.0
2010-09-29,53.79999923706055,55.70000076293945,53.400001525878906,56.04999923706055,46000.0
2010-09-30,55.900001525878906,55.29999923706055,54.75,56.150001525878906,28300.0
2010-10-01,55.400001525878906,55.900001525878906,55.400001525878906,56.650001525878906,28700.0
2010-10-04,55.75,54.70000076293945,54.54999923706055,56.349998474121094,38300.0
2010-10-05,55.400001525878906,56.25,54.75,56.599998474121094,37900.0
2010-10-06,56.04999923706055,57.79999923706055,55.75,58.099998474121094,35800.0
2010-10-07,58.29999923706055,57.349998474121094,57.25,58.54999923706055,49200.0
2010-10-08,57.54999923706055,58.650001525878906,57.150001525878906,59.150001525878906,39000.0
2010-10-11,58.599998474121094,57.95000076293945,57.5,58.95000076293945,49400.0
2010-10-12,58.0,59.04999923706055,57.150001525878906,59.29999923706055,28200.0
2010-10-13,59.20000076293945,61.0,59.04999923706055,61.45000076293945,44600.0
2010-10-14,61.099998474121094,61.25,60.45000076293945,61.75,46500.0
2010-10-15,61.95000076293945,60.099998474121094,60.099998474121094,62.400001525878906,72600.0
2010-10-18,60.20000076293945,60.400001525878906,60.0,60.650001525878906,28800.0
2010-10-19,60.0,58.70000076293945,58.400001525878906,60.29999923706055,50000.0
2010-10-20,59.099998474121094,59.79999923706055,58.650001525878906,60.099998474121094,32800.0
2010-10-21,60.20000076293945,58.25,57.900001525878906,60.20000076293945,35000.0
2010-10-22,58.599998474121094,58.20000076293945,57.79999923706055,58.599998474121094,17800.0
2010-10-25,58.75,59.349998474121094,58.75,59.70000076293945,34300.0
2010-10-26,58.95000076293945,58.95000076293945,58.29999923706055,59.849998474121094,12300.0
2010-10-27,58.900001525878906,59.0,57.849998474121094,59.150001525878906,32300.0
2010-10-28,59.5,59.349998474121094,58.849998474121094,59.599998474121094,25800.0
2010-10-29,59.150001525878906,60.04999923706055,58.900001525878906,60.25,14800.0
2010-11-01,60.400001525878906,60.099998474121094,59.5,61.099998474121094,23500.0
2010-11-02,60.79999923706055,60.650001525878906,59.75,60.79999923706055,25000.0
2010-11-03,60.900001525878906,60.95000076293945,60.20000076293945,61.04999923706055,9500.0
2010-11-04,61.25,61.79999923706055,61.25,62.25,31400.0
2010-11-05,62.04999923706055,64.3499984741211,61.79999923706055,64.44999694824219,103200.0
2010-11-08,64.44999694824219,64.30000305175781,64.30000305175781,64.8499984741211,36700.0
2010-11-09,64.55000305175781,63.29999923706055,63.0,64.80000305175781,26800.0
2010-11-10,63.54999923706055,64.25,62.900001525878906,64.4000015258789,18100.0
2010-11-11,63.54999923706055,64.55000305175781,63.25,65.25,21200.0
2010-11-12,63.79999923706055,63.0,62.900001525878906,64.25,24000.0
2010-11-15,63.349998474121094,63.400001525878906,63.349998474121094,64.1500015258789,22000.0
2010-11-16,63.29999923706055,63.54999923706055,62.599998474121094,64.05000305175781,34600.0
2010-11-17,63.650001525878906,63.5,62.849998474121094,63.95000076293945,17600.0
2010-11-18,63.900001525878906,63.400001525878906,63.099998474121094,64.30000305175781,29100.0
2010-11-19,63.29999923706055,63.75,63.04999923706055,63.849998474121094,22200.0
2010-11-22,63.5,64.6500015258789,62.849998474121094,64.80000305175781,15300.0
2010-11-23,63.900001525878906,63.650001525878906,63.0,64.3499984741211,31800.0
2010-11-24,64.30000305175781,64.5999984741211,63.95000076293945,65.55000305175781,31600.0
2010-11-26,64.0999984741211,64.5,64.0999984741211,65.5999984741211,8700.0
2010-11-29,64.0,64.5,63.45000076293945,64.8499984741211,14600.0
2010-11-30,64.1500015258789,64.3499984741211,63.5,64.3499984741211,30400.0
2010-12-01,64.6500015258789,65.94999694824219,64.6500015258789,66.5,64900.0
2010-12-02,66.0,67.0,66.0,67.05000305175781,45400.0
2010-12-03,66.69999694824219,67.4000015258789,66.55000305175781,67.5,58100.0
2010-12-06,67.19999694824219,67.9000015258789,67.19999694824219,69.69999694824219,61200.0
2010-12-07,68.69999694824219,67.0,66.75,68.9000015258789,40300.0
2010-12-08,67.1500015258789,67.75,66.80000305175781,68.80000305175781,184300.0
2010-12-09,68.3499984741211,68.80000305175781,67.5999984741211,68.80000305175781,71500.0
2010-12-10,68.8499984741211,70.05000305175781,68.44999694824219,70.0999984741211,41400.0
2010-12-13,70.25,70.5999984741211,67.5,71.55000305175781,272600.0
2010-12-14,70.94999694824219,69.8499984741211,69.0999984741211,71.0999984741211,64900.0
2010-12-15,69.8499984741211,71.0,69.6500015258789,72.4000015258789,436700.0
2010-12-16,71.05000305175781,71.05000305175781,70.4000015258789,71.3499984741211,40900.0
2010-12-17,70.9000015258789,71.94999694824219,70.55000305175781,72.9000015258789,128000.0
2010-12-20,72.05000305175781,73.25,71.19999694824219,73.30000305175781,60900.0
2010-12-21,73.44999694824219,73.55000305175781,72.94999694824219,73.80000305175781,49000.0
2010-12-22,73.94999694824219,73.30000305175781,72.6500015258789,73.94999694824219,52500.0
2010-12-23,73.30000305175781,73.19999694824219,73.05000305175781,74.1500015258789,58400.0
2010-12-27,73.0999984741211,72.5,72.30000305175781,73.0999984741211,33000.0
2010-12-28,72.69999694824219,72.9000015258789,72.5,74.05000305175781,44200.0
2010-12-29,73.0999984741211,72.80000305175781,72.5,73.25,22000.0
2010-12-30,72.55000305175781,73.8499984741211,72.55000305175781,74.0999984741211,61300.0
2010-12-31,73.5,73.80000305175781,73.30000305175781,74.1500015258789,25700.0
2011-01-03,74.3499984741211,74.6500015258789,73.9000015258789,75.0999984741211,45400.0
2011-01-04,74.75,73.80000305175781,72.80000305175781,75.0999984741211,35900.0
2011-01-05,73.4000015258789,76.1500015258789,73.05000305175781,76.4000015258789,189200.0
2011-01-06,76.8499984741211,78.69999694824219,76.55000305175781,79.80000305175781,206300.0
2011-01-07,79.0,77.0,76.9000015258789,79.44999694824219,62700.0
2011-01-10,77.0,78.4000015258789,76.6500015258789,78.8499984741211,77800.0
2011-01-11,78.75,78.69999694824219,77.80000305175781,78.94999694824219,43700.0
2011-01-12,79.5,82.6500015258789,79.5,82.6500015258789,217700.0
2011-01-13,82.94999694824219,85.4000015258789,82.4000015258789,85.8499984741211,139400.0
2011-01-14,85.5999984741211,84.55000305175781,84.05000305175781,85.94999694824219,91500.0
2011-01-18,84.25,85.30000305175781,83.19999694824219,85.4000015258789,160900.0
2011-01-19,85.55000305175781,85.9000015258789,84.9000015258789,87.1500015258789,324600.0
2011-01-20,85.3499984741211,86.0999984741211,84.4000015258789,86.4000015258789,150200.0
2011-01-21,86.4000015258789,86.55000305175781,86.1500015258789,87.25,359500.0
2011-01-24,86.6500015258789,85.8499984741211,85.75,87.6500015258789,112200.0
2011-01-25,85.75,84.80000305175781,83.6500015258789,86.1500015258789,283100.0
2011-01-26,85.0,86.5999984741211,84.5999984741211,87.0999984741211,209500.0
2011-01-27,86.9000015258789,86.75,86.19999694824219,87.44999694824219,127300.0
2011-01-28,86.75,87.1500015258789,86.0,87.8499984741211,257100.0
2011-01-31,87.75,90.5,87.3499984741211,90.5,464700.0
2011-02-01,90.69999694824219,91.0999984741211,90.5,91.3499984741211,252900.0
2011-02-02,91.0999984741211,91.80000305175781,90.75,92.0,159600.0
2011-02-03,91.8499984741211,91.6500015258789,91.3499984741211,92.1500015258789,320400.0
2011-02-04,91.75,90.25,90.0999984741211,92.0,87200.0
2011-02-07,90.5999984741211,90.69999694824219,90.05000305175781,91.4000015258789,94700.0
2011-02-08,90.55000305175781,90.25,89.5,90.55000305175781,70900.0
2011-02-09,90.55000305175781,89.80000305175781,89.6500015258789,90.8499984741211,120100.0
2011-02-10,89.1500015258789,89.05000305175781,88.5999984741211,89.94999694824219,63700.0
2011-02-11,89.55000305175781,89.75,88.94999694824219,90.05000305175781,72600.0
2011-02-14,89.5999984741211,89.6500015258789,89.44999694824219,90.19999694824219,48100.0
2011-02-15,89.4000015258789,89.5999984741211,89.3499984741211,90.0999984741211,26100.0
2011-02-16,90.0,89.75,89.0999984741211,90.0,44300.0
2011-02-17,89.75,89.5,88.8499984741211,90.0,39600.0
2011-02-18,89.69999694824219,89.9000015258789,88.5999984741211,89.9000015258789,44000.0
2011-02-22,89.5,89.0,88.75,91.19999694824219,70800.0
2011-02-23,88.9000015258789,88.69999694824219,88.30000305175781,90.1500015258789,84100.0
2011-02-24,89.05000305175781,89.3499984741211,88.8499984741211,90.05000305175781,66100.0
2011-02-25,89.69999694824219,90.0999984741211,89.4000015258789,90.5,134700.0
2011-02-28,90.5999984741211,90.6500015258789,90.05000305175781,91.5,226700.0
2011-03-01,91.0999984741211,89.94999694824219,89.80000305175781,91.0999984741211,118500.0
