Date,shpgfopen,shpgfclose,shpgflow,shpgfhigh,shpgfvolume
2010-02-23,21.25,21.25,21.25,21.25,0.0
2010-02-24,21.25,21.25,21.25,21.25,0.0
2010-02-25,21.0,21.0,21.0,21.0,1100.0
2010-02-26,21.25,21.25,21.25,21.25,1300.0
2010-03-01,21.40999984741211,21.40999984741211,21.40999984741211,21.40999984741211,93600.0
2010-03-02,21.709999084472656,21.709999084472656,21.709999084472656,21.709999084472656,400.0
2010-03-03,22.1200008392334,22.1200008392334,22.1200008392334,22.1200008392334,1500.0
2010-03-04,22.1200008392334,22.1200008392334,22.1200008392334,22.1200008392334,0.0
2010-03-05,22.0,22.149999618530273,22.0,22.149999618530273,1200.0
2010-03-08,22.149999618530273,22.149999618530273,22.149999618530273,22.149999618530273,0.0
2010-03-09,21.850000381469727,21.850000381469727,21.850000381469727,21.850000381469727,800.0
2010-03-10,21.8799991607666,21.809999465942383,21.809999465942383,21.8799991607666,21500.0
2010-03-11,21.75,21.75,21.75,21.75,100.0
2010-03-12,21.75,21.75,21.75,21.75,0.0
2010-03-15,22.0,20.25,20.25,22.010000228881836,8000.0
2010-03-16,22.0,22.0,22.0,22.0,200.0
2010-03-17,22.0,22.0,22.0,22.0,0.0
2010-03-18,21.899999618530273,21.899999618530273,21.899999618530273,21.899999618530273,200.0
2010-03-19,21.899999618530273,21.899999618530273,21.899999618530273,21.899999618530273,0.0
2010-03-22,21.950000762939453,22.260000228881836,21.950000762939453,22.260000228881836,3400.0
2010-03-23,22.100000381469727,22.290000915527344,21.899999618530273,22.290000915527344,2100.0
2010-03-24,23.350000381469727,23.350000381469727,23.350000381469727,23.350000381469727,1100.0
2010-03-25,22.299999237060547,22.299999237060547,22.299999237060547,22.299999237060547,14400.0
2010-03-26,21.950000762939453,21.950000762939453,21.950000762939453,21.950000762939453,300.0
2010-03-29,22.139999389648438,22.049999237060547,22.049999237060547,22.139999389648438,1100.0
2010-03-30,21.600000381469727,21.600000381469727,21.600000381469727,21.600000381469727,500.0
2010-03-31,21.600000381469727,21.600000381469727,21.600000381469727,21.600000381469727,0.0
2010-04-01,21.850000381469727,22.0,21.850000381469727,22.0,3100.0
2010-04-05,22.100000381469727,22.100000381469727,22.100000381469727,22.100000381469727,1000.0
2010-04-06,22.100000381469727,22.100000381469727,22.100000381469727,22.100000381469727,0.0
2010-04-07,22.100000381469727,22.100000381469727,22.100000381469727,22.100000381469727,0.0
2010-04-08,22.0,21.899999618530273,21.899999618530273,22.0,5200.0
2010-04-09,21.899999618530273,21.899999618530273,21.899999618530273,21.899999618530273,0.0
2010-04-12,21.899999618530273,21.899999618530273,21.899999618530273,21.899999618530273,0.0
