Date,manopen,manclose,manlow,manhigh,manvolume
2009-04-27,41.349998474121094,42.029998779296875,41.349998474121094,42.90999984741211,1214700.0
2009-04-28,41.36000061035156,41.310001373291016,40.310001373291016,41.790000915527344,1126000.0
2009-04-29,41.689998626708984,42.869998931884766,41.38999938964844,43.31999969482422,1181700.0
2009-04-30,43.20000076293945,43.09000015258789,42.88999938964844,44.4900016784668,1278600.0
2009-05-01,42.369998931884766,42.34000015258789,42.11000061035156,43.11000061035156,1034100.0
2009-05-04,43.060001373291016,42.72999954223633,41.86000061035156,43.060001373291016,1048500.0
2009-05-05,42.720001220703125,42.5,41.86000061035156,42.75,879900.0
2009-05-06,42.95000076293945,44.349998474121094,42.380001068115234,44.349998474121094,1162600.0
2009-05-07,44.77000045776367,43.79999923706055,43.43000030517578,45.25,2183100.0
2009-05-08,43.810001373291016,44.45000076293945,43.5099983215332,44.79999923706055,1311400.0
2009-05-11,45.58000183105469,45.060001373291016,44.470001220703125,45.90999984741211,1054700.0
2009-05-12,45.130001068115234,44.13999938964844,43.16999816894531,45.47999954223633,1289400.0
2009-05-13,43.47999954223633,41.970001220703125,41.77000045776367,43.70000076293945,1159800.0
2009-05-14,42.150001525878906,41.61000061035156,40.95000076293945,42.349998474121094,1380400.0
2009-05-15,41.27000045776367,41.79999923706055,40.90999984741211,42.279998779296875,607600.0
2009-05-18,42.20000076293945,43.529998779296875,41.939998626708984,43.529998779296875,463500.0
2009-05-19,43.29999923706055,44.38999938964844,42.810001373291016,44.86000061035156,1000700.0
