Date,deopen,declose,delow,dehigh,devolume
2011-08-29,77.62000274658203,78.91000366210938,77.13999938964844,79.05999755859375,4783300.0
2011-08-30,78.37999725341797,80.11000061035156,77.80000305175781,80.7300033569336,6183700.0
2011-08-31,81.0,80.81999969482422,79.7300033569336,82.55999755859375,6896100.0
2011-09-01,80.7300033569336,79.88999938964844,79.63999938964844,82.22000122070312,4947100.0
2011-09-02,77.5199966430664,78.02999877929688,77.12000274658203,79.16000366210938,4078600.0
2011-09-06,74.9800033569336,77.13999938964844,74.20999908447266,77.41000366210938,4998000.0
2011-09-07,78.97000122070312,79.3499984741211,78.0999984741211,79.4800033569336,4133100.0
2011-09-08,78.41999816894531,77.26000213623047,76.77999877929688,79.01000213623047,5212000.0
2011-09-09,76.22000122070312,75.26000213623047,74.37999725341797,76.69000244140625,6061300.0
2011-09-12,74.12000274658203,75.04000091552734,72.68000030517578,75.81999969482422,5696100.0
2011-09-13,75.25,76.55999755859375,74.80999755859375,77.0999984741211,4681000.0
2011-09-14,77.13999938964844,77.29000091552734,74.55999755859375,78.37999725341797,5228200.0
2011-09-15,78.44999694824219,78.63999938964844,77.41000366210938,78.9800033569336,4724800.0
2011-09-16,79.13999938964844,78.0199966430664,77.44000244140625,79.22000122070312,4968800.0
2011-09-19,76.56999969482422,77.19000244140625,75.1500015258789,77.7300033569336,4142500.0
2011-09-20,77.66000366210938,75.9800033569336,75.9800033569336,78.29000091552734,3641000.0
2011-09-21,75.91999816894531,72.81999969482422,72.81999969482422,76.41999816894531,4565700.0
2011-09-22,69.70999908447266,68.58999633789062,67.0999984741211,70.23999786376953,8937300.0
2011-09-23,68.2699966430664,67.47000122070312,66.87999725341797,69.12000274658203,7114400.0
2011-09-26,68.36000061035156,68.44000244140625,66.0,68.5999984741211,6157000.0
2011-09-27,70.37999725341797,69.4800033569336,69.0199966430664,71.45999908447266,5059800.0
2011-09-28,69.4800033569336,67.41999816894531,67.30000305175781,70.31999969482422,4949200.0
2011-09-29,68.86000061035156,68.04000091552734,66.12999725341797,69.06999969482422,4434200.0
2011-09-30,66.83999633789062,64.56999969482422,64.55999755859375,66.94000244140625,6281900.0
2011-10-03,63.900001525878906,61.720001220703125,61.630001068115234,64.7300033569336,7637000.0
2011-10-04,60.72999954223633,63.47999954223633,59.91999816894531,63.619998931884766,8600000.0
2011-10-05,63.7400016784668,66.16000366210938,63.099998474121094,66.45999908447266,5073200.0
2011-10-06,65.77999877929688,66.56999969482422,64.58000183105469,67.22000122070312,5691600.0
2011-10-07,67.08000183105469,65.69999694824219,65.0,67.22000122070312,5400200.0
2011-10-10,67.76000213623047,69.37999725341797,67.5199966430664,69.58000183105469,4711700.0
2011-10-11,69.63999938964844,71.68000030517578,68.83999633789062,72.37000274658203,7753500.0
2011-10-12,72.05000305175781,71.05000305175781,69.70999908447266,72.93000030517578,6456600.0
2011-10-13,70.79000091552734,69.80000305175781,68.41000366210938,71.47000122070312,8142500.0
2011-10-14,70.88999938964844,71.38999938964844,69.5999984741211,71.55999755859375,4189700.0
2011-10-17,71.08999633789062,69.56999969482422,69.18000030517578,71.38999938964844,3774900.0
2011-10-18,69.4800033569336,70.12999725341797,68.51000213623047,70.58999633789062,6713900.0
2011-10-19,70.22000122070312,69.11000061035156,68.69999694824219,71.02999877929688,4385200.0
2011-10-20,69.37999725341797,69.25,67.77999877929688,69.63999938964844,4571900.0
2011-10-21,70.4800033569336,72.2300033569336,69.9000015258789,72.2300033569336,5678500.0
2011-10-24,73.73999786376953,74.55000305175781,73.36000061035156,75.01000213623047,5347600.0
