Date,cohropen,cohrclose,cohrlow,cohrhigh,cohrvolume
2008-10-21,25.969999313354492,24.989999771118164,24.920000076293945,26.209999084472656,188200.0
2008-10-22,24.670000076293945,23.469999313354492,23.190000534057617,25.100000381469727,200900.0
2008-10-23,23.610000610351562,23.700000762939453,22.68000030517578,24.139999389648438,264300.0
2008-10-24,22.350000381469727,22.670000076293945,21.889999389648438,23.350000381469727,300300.0
2008-10-27,22.420000076293945,22.1299991607666,22.020000457763672,23.0,141000.0
2008-10-28,22.389999389648438,23.59000015258789,21.81999969482422,23.59000015258789,162600.0
2008-10-29,23.809999465942383,23.850000381469727,23.290000915527344,24.639999389648438,133300.0
2008-10-30,24.3700008392334,24.809999465942383,23.479999542236328,25.139999389648438,110100.0
2008-10-31,24.68000030517578,25.299999237060547,24.020000457763672,25.65999984741211,130700.0
2008-11-03,25.649999618530273,25.239999771118164,24.110000610351562,26.0,138900.0
2008-11-04,25.68000030517578,26.15999984741211,25.010000228881836,26.559999465942383,162100.0
2008-11-05,25.780000686645508,24.540000915527344,24.31999969482422,26.56999969482422,83600.0
2008-11-06,24.280000686645508,23.790000915527344,23.780000686645508,26.200000762939453,95400.0
2008-11-07,23.979999542236328,24.5,23.770000457763672,24.700000762939453,115900.0
2008-11-10,24.219999313354492,23.950000762939453,23.530000686645508,24.760000228881836,107900.0
2008-11-11,23.540000915527344,23.719999313354492,23.049999237060547,24.139999389648438,134500.0
2008-11-12,23.420000076293945,23.0,22.969999313354492,24.3799991607666,208500.0
2008-11-13,23.049999237060547,25.010000228881836,22.34000015258789,25.219999313354492,151300.0
2008-11-14,24.760000228881836,23.469999313354492,23.25,24.979999542236328,108700.0
2008-11-17,23.280000686645508,23.15999984741211,23.100000381469727,24.489999771118164,75100.0
2008-11-18,23.25,23.34000015258789,22.579999923706055,24.3700008392334,125600.0
2008-11-19,23.3700008392334,22.649999618530273,22.40999984741211,23.959999084472656,164600.0
2008-11-20,22.549999237060547,21.479999542236328,21.420000076293945,23.1200008392334,136300.0
2008-11-21,21.59000015258789,23.8799991607666,20.459999084472656,24.059999465942383,302800.0
2008-11-24,23.979999542236328,25.0,23.420000076293945,25.469999313354492,264200.0
2008-11-25,25.1200008392334,25.18000030517578,24.520000457763672,26.059999465942383,814800.0
2008-11-26,24.65999984741211,25.329999923706055,24.530000686645508,25.93000030517578,230400.0
2008-11-28,25.020000457763672,24.889999389648438,24.450000762939453,25.079999923706055,50000.0
2008-12-01,24.34000015258789,21.979999542236328,21.8799991607666,24.360000610351562,182400.0
2008-12-02,22.360000610351562,23.399999618530273,21.8700008392334,23.6200008392334,199800.0
2008-12-03,22.889999389648438,22.920000076293945,22.040000915527344,23.68000030517578,155300.0
2008-12-04,22.6299991607666,22.040000915527344,21.559999465942383,23.969999313354492,143600.0
2008-12-05,21.600000381469727,21.260000228881836,20.290000915527344,21.790000915527344,264300.0
2008-12-08,21.530000686645508,21.899999618530273,20.860000610351562,22.290000915527344,145200.0
2008-12-09,21.700000762939453,21.56999969482422,21.520000457763672,22.43000030517578,152300.0
2008-12-10,21.799999237060547,21.59000015258789,21.149999618530273,22.329999923706055,121800.0
2008-12-11,21.299999237060547,20.790000915527344,20.56999969482422,22.170000076293945,139300.0
2008-12-12,20.34000015258789,21.399999618530273,20.079999923706055,21.540000915527344,105700.0
2008-12-15,21.549999237060547,20.65999984741211,20.25,21.549999237060547,98700.0
2008-12-16,21.040000915527344,21.649999618530273,20.84000015258789,21.829999923706055,192300.0
2008-12-17,21.420000076293945,21.639999389648438,21.229999542236328,21.829999923706055,123700.0
2008-12-18,21.690000534057617,21.940000534057617,21.010000228881836,22.420000076293945,170200.0
2008-12-19,22.3700008392334,22.100000381469727,21.649999618530273,22.420000076293945,283200.0
2008-12-22,22.100000381469727,21.59000015258789,20.8799991607666,22.100000381469727,122400.0
2008-12-23,21.6299991607666,21.229999542236328,21.030000686645508,21.860000610351562,84800.0
2008-12-24,21.170000076293945,20.81999969482422,20.75,21.309999465942383,21000.0
2008-12-26,20.8799991607666,20.690000534057617,20.309999465942383,21.06999969482422,27200.0
2008-12-29,20.530000686645508,20.360000610351562,20.049999237060547,20.84000015258789,54300.0
2008-12-30,20.610000610351562,21.18000030517578,20.610000610351562,21.239999771118164,82700.0
2008-12-31,21.239999771118164,21.459999084472656,21.1299991607666,22.170000076293945,233100.0
2009-01-02,21.5,21.860000610351562,21.5,22.040000915527344,90200.0
2009-01-05,22.040000915527344,21.700000762939453,21.280000686645508,22.079999923706055,108600.0
2009-01-06,21.829999923706055,22.299999237060547,21.459999084472656,22.700000762939453,139700.0
2009-01-07,22.1299991607666,22.200000762939453,21.850000381469727,22.31999969482422,127800.0
2009-01-08,22.059999465942383,22.200000762939453,21.93000030517578,22.280000686645508,68400.0
2009-01-09,22.200000762939453,21.969999313354492,21.649999618530273,22.200000762939453,146100.0
2009-01-12,21.8700008392334,21.81999969482422,21.6200008392334,22.25,87400.0
2009-01-13,21.65999984741211,21.899999618530273,21.459999084472656,22.059999465942383,65500.0
2009-01-14,21.559999465942383,20.239999771118164,20.139999389648438,21.649999618530273,148000.0
2009-01-15,20.280000686645508,20.200000762939453,19.6299991607666,20.360000610351562,155100.0
2009-01-16,20.31999969482422,20.270000457763672,19.75,20.43000030517578,58100.0
2009-01-20,20.06999969482422,19.06999969482422,19.049999237060547,20.209999084472656,77000.0
2009-01-21,19.1200008392334,19.5,18.959999084472656,19.610000610351562,130100.0
2009-01-22,19.200000762939453,18.56999969482422,18.43000030517578,19.34000015258789,72700.0
2009-01-23,18.139999389648438,18.309999465942383,18.079999923706055,18.790000915527344,103700.0
2009-01-26,18.280000686645508,18.3799991607666,18.260000228881836,18.899999618530273,88900.0
2009-01-27,18.489999771118164,18.239999771118164,18.06999969482422,18.709999084472656,109000.0
2009-01-28,18.459999084472656,18.809999465942383,18.459999084472656,19.010000228881836,104000.0
2009-01-29,18.549999237060547,18.309999465942383,18.149999618530273,18.75,56500.0
2009-01-30,18.489999771118164,18.09000015258789,17.979999542236328,18.540000915527344,159800.0
2009-02-02,17.959999084472656,18.239999771118164,17.510000228881836,18.350000381469727,110400.0
2009-02-03,18.329999923706055,17.6299991607666,17.1299991607666,18.329999923706055,254300.0
2009-02-04,17.579999923706055,17.270000457763672,17.25,17.899999618530273,117200.0
2009-02-05,17.479999542236328,19.56999969482422,17.469999313354492,20.3799991607666,324200.0
2009-02-06,19.489999771118164,20.040000915527344,19.489999771118164,20.34000015258789,126100.0
2009-02-09,19.93000030517578,20.43000030517578,19.93000030517578,20.75,191500.0
2009-02-10,20.1299991607666,18.43000030517578,18.270000457763672,20.270000457763672,180500.0
2009-02-11,18.510000228881836,17.610000610351562,17.34000015258789,18.739999771118164,189100.0
2009-02-12,17.399999618530273,17.1200008392334,16.6200008392334,17.559999465942383,174400.0
2009-02-13,17.209999084472656,17.829999923706055,17.079999923706055,18.079999923706055,167200.0
2009-02-17,17.3799991607666,17.1200008392334,17.100000381469727,17.520000457763672,198400.0
2009-02-18,17.010000228881836,16.239999771118164,16.209999084472656,17.010000228881836,221900.0
2009-02-19,16.329999923706055,15.760000228881836,15.630000114440918,16.43000030517578,153500.0
2009-02-20,15.329999923706055,15.84000015258789,15.329999923706055,16.079999923706055,224400.0
2009-02-23,15.920000076293945,15.960000038146973,15.5,16.25,229800.0
2009-02-24,16.1299991607666,16.030000686645508,15.600000381469727,16.139999389648438,164000.0
2009-02-25,15.880000114440918,15.350000381469727,14.960000038146973,15.880000114440918,152900.0
2009-02-26,15.449999809265137,15.300000190734863,15.149999618530273,15.630000114440918,125400.0
2009-02-27,15.029999732971191,15.300000190734863,14.710000038146973,15.579999923706055,195000.0
2009-03-02,15.069999694824219,15.069999694824219,14.84000015258789,15.260000228881836,288600.0
2009-03-03,15.270000457763672,14.649999618530273,14.649999618530273,15.319999694824219,342800.0
2009-03-04,14.829999923706055,14.869999885559082,14.460000038146973,15.109999656677246,181900.0
2009-03-05,14.630000114440918,14.510000228881836,14.289999961853027,14.84000015258789,214500.0
2009-03-06,14.630000114440918,14.739999771118164,14.420000076293945,14.9399995803833,151200.0
2009-03-09,14.5600004196167,14.510000228881836,14.34000015258789,14.90999984741211,162300.0
2009-03-10,14.710000038146973,15.229999542236328,14.6899995803833,15.34000015258789,137100.0
2009-03-11,15.369999885559082,15.210000038146973,14.890000343322754,15.779999732971191,112200.0
2009-03-12,15.109999656677246,15.770000457763672,15.0,15.90999984741211,157000.0
2009-03-13,15.930000305175781,16.3799991607666,15.819999694824219,16.440000534057617,112800.0
2009-03-16,16.670000076293945,16.440000534057617,16.350000381469727,16.959999084472656,190100.0
2009-03-17,16.479999542236328,16.8799991607666,16.270000457763672,16.8799991607666,142600.0
2009-03-18,16.760000228881836,17.309999465942383,16.520000457763672,17.469999313354492,167100.0
2009-03-19,17.6200008392334,17.530000686645508,17.139999389648438,17.8799991607666,143200.0
2009-03-20,17.68000030517578,17.299999237060547,17.09000015258789,17.920000076293945,320500.0
2009-03-23,17.739999771118164,18.639999389648438,17.690000534057617,18.649999618530273,215100.0
2009-03-24,18.729999542236328,18.06999969482422,17.889999389648438,18.8700008392334,88200.0
2009-03-25,18.219999313354492,18.0,17.1200008392334,18.579999923706055,131800.0
2009-03-26,18.030000686645508,18.700000762939453,17.850000381469727,18.799999237060547,187100.0
2009-03-27,18.420000076293945,17.690000534057617,17.670000076293945,18.860000610351562,85400.0
2009-03-30,17.5,17.520000457763672,16.780000686645508,17.670000076293945,138900.0
2009-03-31,17.780000686645508,17.25,17.219999313354492,18.0,166900.0
2009-04-01,17.209999084472656,17.959999084472656,16.829999923706055,18.079999923706055,146600.0
2009-04-02,18.329999923706055,18.489999771118164,18.059999465942383,18.75,189700.0
2009-04-03,18.389999389648438,18.5,18.139999389648438,18.600000381469727,120400.0
2009-04-06,18.209999084472656,17.8700008392334,17.600000381469727,18.299999237060547,74600.0
2009-04-07,17.600000381469727,16.829999923706055,16.81999969482422,17.68000030517578,296300.0
2009-04-08,17.030000686645508,17.280000686645508,16.84000015258789,17.290000915527344,65100.0
2009-04-09,17.68000030517578,18.190000534057617,17.299999237060547,18.600000381469727,150700.0
2009-04-13,17.979999542236328,17.809999465942383,17.389999389648438,18.209999084472656,129300.0
