Date,gwropen,gwrclose,gwrlow,gwrhigh,gwrvolume
2010-10-20,44.779998779296875,45.5099983215332,44.7400016784668,45.90999984741211,130700
2010-10-21,45.849998474121094,45.47999954223633,44.65999984741211,46.13999938964844,141300
2010-10-22,45.689998626708984,46.029998779296875,45.47999954223633,46.13999938964844,146900
2010-10-25,46.25,45.880001068115234,45.75,46.58000183105469,131900
2010-10-26,45.47999954223633,46.119998931884766,45.310001373291016,46.27000045776367,153000
2010-10-27,45.77000045776367,45.2400016784668,44.2400016784668,45.779998779296875,156000
2010-10-28,45.650001525878906,45.459999084472656,44.880001068115234,45.939998626708984,92200
2010-10-29,45.2599983215332,46.22999954223633,45.11000061035156,46.45000076293945,98600
2010-11-01,46.349998474121094,45.83000183105469,45.18000030517578,47.29999923706055,212600
2010-11-02,46.2599983215332,46.130001068115234,45.369998931884766,46.689998626708984,312600
2010-11-03,46.40999984741211,46.0,45.310001373291016,46.650001525878906,273400
2010-11-04,46.7400016784668,46.0099983215332,45.880001068115234,47.189998626708984,584000
2010-11-05,46.09000015258789,46.20000076293945,46.0,46.810001373291016,199500
2010-11-08,46.060001373291016,46.470001220703125,46.040000915527344,46.70000076293945,155000
2010-11-09,46.5099983215332,45.689998626708984,45.5099983215332,46.650001525878906,158600
2010-11-10,45.81999969482422,46.31999969482422,45.36000061035156,46.31999969482422,171400
2010-11-11,45.560001373291016,46.18000030517578,45.41999816894531,46.34000015258789,111400
2010-11-12,45.619998931884766,45.04999923706055,45.0,46.20000076293945,155700
2010-11-15,45.119998931884766,45.40999984741211,45.119998931884766,46.20000076293945,173700
2010-11-16,44.959999084472656,44.65999984741211,44.29999923706055,45.15999984741211,188700
2010-11-17,44.81999969482422,44.93000030517578,44.38999938964844,45.040000915527344,148500
2010-11-18,45.59000015258789,46.599998474121094,45.59000015258789,46.7400016784668,225800
2010-11-19,46.599998474121094,46.20000076293945,46.099998474121094,46.70000076293945,172200
2010-11-22,46.0,46.18000030517578,45.70000076293945,46.52000045776367,132800
2010-11-23,45.40999984741211,45.7599983215332,44.83000183105469,45.869998931884766,196200
2010-11-24,45.77000045776367,47.220001220703125,45.77000045776367,47.5099983215332,228800
2010-11-26,46.95000076293945,47.310001373291016,46.900001525878906,47.4900016784668,43700
2010-11-29,47.04999923706055,47.5099983215332,46.41999816894531,47.619998931884766,138100
2010-11-30,46.880001068115234,47.4900016784668,46.689998626708984,47.900001525878906,292600
2010-12-01,48.0,48.849998474121094,47.77000045776367,49.310001373291016,436200
2010-12-02,48.849998474121094,49.060001373291016,48.650001525878906,49.27000045776367,277000
2010-12-03,48.93000030517578,49.29999923706055,48.7599983215332,49.40999984741211,133900
2010-12-06,49.16999816894531,49.220001220703125,48.56999969482422,49.349998474121094,116600
2010-12-07,49.61000061035156,50.11000061035156,49.61000061035156,50.779998779296875,249200
2010-12-08,50.150001525878906,49.54999923706055,49.380001068115234,50.189998626708984,219300
2010-12-09,50.0099983215332,50.33000183105469,49.650001525878906,50.439998626708984,241900
2010-12-10,50.5,50.77000045776367,50.099998474121094,50.84000015258789,140500
2010-12-13,50.79999923706055,50.29999923706055,50.22999954223633,51.0,165300
2010-12-14,50.5099983215332,50.31999969482422,50.18000030517578,50.97999954223633,124300
2010-12-15,50.279998779296875,50.470001220703125,50.27000045776367,51.540000915527344,159800
2010-12-16,50.54999923706055,51.380001068115234,50.15999984741211,51.52000045776367,163700
2010-12-17,51.439998626708984,51.459999084472656,50.83000183105469,51.58000183105469,269100
2010-12-20,51.619998931884766,51.279998779296875,51.0,51.79999923706055,132400
2010-12-21,51.59000015258789,52.22999954223633,51.529998779296875,52.2599983215332,130900
2010-12-22,52.59000015258789,52.52000045776367,52.18000030517578,52.72999954223633,134800
2010-12-23,52.560001373291016,52.34000015258789,52.189998626708984,52.97999954223633,110600
2010-12-27,52.0,52.9900016784668,51.97999954223633,53.099998474121094,76100
2010-12-28,53.060001373291016,52.880001068115234,52.619998931884766,53.40999984741211,95600
2010-12-29,53.08000183105469,53.04999923706055,52.79999923706055,53.279998779296875,72600
2010-12-30,52.959999084472656,52.970001220703125,52.83000183105469,53.41999816894531,52900
2010-12-31,52.939998626708984,52.95000076293945,52.709999084472656,53.36000061035156,92500
2011-01-03,53.810001373291016,53.40999984741211,53.0,54.52000045776367,261800
2011-01-04,53.63999938964844,52.060001373291016,50.90999984741211,53.63999938964844,372000
2011-01-05,52.0,52.970001220703125,51.709999084472656,53.25,184800
2011-01-06,53.060001373291016,52.56999969482422,52.22999954223633,53.119998931884766,130400
2011-01-07,52.7599983215332,53.15999984741211,51.970001220703125,53.2400016784668,191700
2011-01-10,52.810001373291016,53.02000045776367,52.09000015258789,53.09000015258789,214000
2011-01-11,53.25,52.900001525878906,52.36000061035156,53.25,110400
2011-01-12,53.5,53.2400016784668,52.849998474121094,53.5,87900
2011-01-13,53.470001220703125,54.720001220703125,53.18000030517578,54.7400016784668,188500
2011-01-14,54.880001068115234,54.7599983215332,54.029998779296875,54.880001068115234,118200
2011-01-18,54.560001373291016,54.650001525878906,54.119998931884766,54.70000076293945,114300
2011-01-19,54.52000045776367,53.619998931884766,53.380001068115234,54.70000076293945,179800
2011-01-20,53.29999923706055,52.56999969482422,52.220001220703125,53.34000015258789,162600
2011-01-21,52.900001525878906,52.130001068115234,51.849998474121094,53.189998626708984,159800
2011-01-24,52.06999969482422,52.130001068115234,51.709999084472656,52.290000915527344,143800
2011-01-25,51.70000076293945,51.369998931884766,51.0099983215332,51.869998931884766,279900
2011-01-26,51.650001525878906,53.150001525878906,51.47999954223633,53.189998626708984,420000
2011-01-27,53.08000183105469,52.70000076293945,52.40999984741211,53.439998626708984,180400
2011-01-28,52.619998931884766,50.81999969482422,50.77000045776367,52.77000045776367,171600
2011-01-31,51.060001373291016,51.75,51.0,51.900001525878906,188300
2011-02-01,52.25,52.91999816894531,52.22999954223633,53.029998779296875,174700
2011-02-02,52.66999816894531,52.27000045776367,52.209999084472656,53.209999084472656,108300
2011-02-03,52.119998931884766,51.68000030517578,51.56999969482422,52.47999954223633,124300
2011-02-04,51.599998474121094,52.310001373291016,51.380001068115234,52.310001373291016,184100
2011-02-07,52.31999969482422,52.810001373291016,52.13999938964844,53.2599983215332,160200
2011-02-08,52.810001373291016,52.880001068115234,52.08000183105469,53.77000045776367,220800
2011-02-09,52.56999969482422,51.9900016784668,51.720001220703125,52.70000076293945,118900
2011-02-10,51.689998626708984,52.290000915527344,51.5,52.380001068115234,242200
2011-02-11,51.97999954223633,53.04999923706055,51.810001373291016,53.060001373291016,170100
2011-02-14,53.130001068115234,53.0,52.38999938964844,53.130001068115234,101700
2011-02-15,52.849998474121094,53.27000045776367,52.52000045776367,53.34000015258789,173600
2011-02-16,53.36000061035156,53.7400016784668,53.15999984741211,54.0,116200
2011-02-17,53.650001525878906,54.68000030517578,53.310001373291016,54.779998779296875,196700
2011-02-18,55.0,54.72999954223633,54.099998474121094,55.11000061035156,240700
2011-02-22,54.099998474121094,52.869998931884766,52.75,54.68000030517578,183900
2011-02-23,52.88999938964844,51.52000045776367,50.4900016784668,53.0,255800
2011-02-24,51.599998474121094,50.79999923706055,50.41999816894531,51.599998474121094,309200
2011-02-25,50.97999954223633,51.65999984741211,50.779998779296875,51.689998626708984,157800
2011-02-28,52.0,52.09000015258789,51.630001068115234,52.31999969482422,170400
2011-03-01,52.099998474121094,50.84000015258789,50.540000915527344,52.220001220703125,292100
2011-03-02,50.75,52.029998779296875,50.75,52.08000183105469,222900
2011-03-03,52.81999969482422,53.900001525878906,52.540000915527344,54.119998931884766,374700
2011-03-04,54.029998779296875,53.29999923706055,53.0,54.029998779296875,169600
2011-03-07,53.70000076293945,53.0099983215332,52.689998626708984,53.70000076293945,212100
2011-03-08,52.9900016784668,54.439998626708984,52.90999984741211,54.7599983215332,170500
2011-03-09,54.369998931884766,55.18000030517578,53.5,55.31999969482422,384100
2011-03-10,54.20000076293945,53.81999969482422,53.4900016784668,54.380001068115234,293900
2011-03-11,53.41999816894531,53.93000030517578,53.189998626708984,54.22999954223633,140600
2011-03-14,53.25,53.189998626708984,52.59000015258789,53.86000061035156,178300
2011-03-15,51.5,52.369998931884766,51.5,52.91999816894531,145300
2011-03-16,52.099998474121094,52.61000061035156,51.77000045776367,53.540000915527344,309300
2011-03-17,53.310001373291016,53.119998931884766,53.06999969482422,54.06999969482422,129800
2011-03-18,53.959999084472656,54.279998779296875,53.709999084472656,55.04999923706055,283400
2011-03-21,55.09000015258789,55.959999084472656,54.869998931884766,55.959999084472656,306900
2011-03-22,56.0,55.779998779296875,55.54999923706055,56.209999084472656,194300
2011-03-23,55.779998779296875,55.720001220703125,55.04999923706055,56.08000183105469,251000
2011-03-24,56.08000183105469,56.22999954223633,55.5099983215332,56.310001373291016,169700
2011-03-25,56.43000030517578,57.630001068115234,56.34000015258789,58.06999969482422,467300
2011-03-28,58.040000915527344,58.2400016784668,57.70000076293945,58.66999816894531,387600
2011-03-29,58.130001068115234,58.45000076293945,57.97999954223633,58.810001373291016,214300
2011-03-30,58.880001068115234,58.290000915527344,58.220001220703125,59.040000915527344,171500
2011-03-31,58.20000076293945,58.20000076293945,57.90999984741211,58.54999923706055,260500
2011-04-01,58.709999084472656,57.939998626708984,57.7400016784668,59.380001068115234,273500
2011-04-04,57.959999084472656,58.65999984741211,57.959999084472656,59.15999984741211,264700
2011-04-05,58.470001220703125,58.470001220703125,58.04999923706055,59.0099983215332,150800
2011-04-06,58.72999954223633,58.369998931884766,57.90999984741211,58.900001525878906,131800
2011-04-07,58.290000915527344,57.5099983215332,57.290000915527344,58.33000183105469,145300
2011-04-08,57.869998931884766,56.790000915527344,56.31999969482422,57.900001525878906,130800
2011-04-11,56.84000015258789,56.41999816894531,56.22999954223633,56.93000030517578,169500
2011-04-12,56.0,57.0,55.650001525878906,57.02000045776367,202900
2011-04-13,57.36000061035156,58.18000030517578,57.0099983215332,58.38999938964844,283300
2011-04-14,57.560001373291016,58.34000015258789,57.41999816894531,58.5099983215332,157700
2011-04-15,58.34000015258789,59.20000076293945,57.869998931884766,59.529998779296875,224900
2011-04-18,58.45000076293945,58.31999969482422,57.720001220703125,58.56999969482422,185500
2011-04-19,58.599998474121094,58.650001525878906,58.220001220703125,58.84000015258789,121900
2011-04-20,59.5099983215332,59.150001525878906,58.290000915527344,59.599998474121094,174700
2011-04-21,59.58000183105469,59.43000030517578,58.81999969482422,59.72999954223633,193400
2011-04-25,59.27000045776367,59.189998626708984,58.599998474121094,59.34000015258789,110600
2011-04-26,59.29999923706055,60.619998931884766,59.2400016784668,60.779998779296875,208400
2011-04-27,60.540000915527344,60.619998931884766,60.08000183105469,60.79999923706055,214900
2011-04-28,60.959999084472656,61.689998626708984,60.959999084472656,63.72999954223633,643800
2011-04-29,62.88999938964844,61.97999954223633,61.369998931884766,62.88999938964844,242000
2011-05-02,62.38999938964844,61.959999084472656,61.709999084472656,62.689998626708984,271000
2011-05-03,61.810001373291016,61.439998626708984,61.040000915527344,62.18000030517578,158000
2011-05-04,61.38999938964844,59.81999969482422,59.54999923706055,61.810001373291016,209000
2011-05-05,58.7400016784668,59.060001373291016,58.22999954223633,59.869998931884766,351600
2011-05-06,59.650001525878906,59.56999969482422,59.290000915527344,60.18000030517578,220800
2011-05-09,59.630001068115234,60.029998779296875,59.220001220703125,60.119998931884766,224000
2011-05-10,60.25,61.209999084472656,60.08000183105469,61.27000045776367,177100
2011-05-11,61.150001525878906,59.970001220703125,59.7400016784668,61.310001373291016,208200
2011-05-12,59.779998779296875,60.2400016784668,59.0099983215332,60.52000045776367,154000
2011-05-13,60.279998779296875,59.06999969482422,58.65999984741211,60.5,220300
2011-05-16,58.4900016784668,57.31999969482422,57.290000915527344,58.709999084472656,348800
2011-05-17,57.0,56.650001525878906,56.06999969482422,57.18000030517578,232000
2011-05-18,56.66999816894531,58.02000045776367,56.13999938964844,58.099998474121094,254000
2011-05-19,58.029998779296875,58.779998779296875,58.029998779296875,59.22999954223633,221000
2011-05-20,58.619998931884766,58.2400016784668,58.0099983215332,58.91999816894531,201000
2011-05-23,57.36000061035156,56.970001220703125,56.619998931884766,57.400001525878906,147100
2011-05-24,57.040000915527344,56.31999969482422,56.220001220703125,57.22999954223633,209900
2011-05-25,56.119998931884766,57.09000015258789,55.959999084472656,57.25,299400
2011-05-26,56.84000015258789,57.880001068115234,56.540000915527344,58.0099983215332,153400
2011-05-27,58.150001525878906,58.36000061035156,57.97999954223633,58.72999954223633,89700
2011-05-31,59.119998931884766,59.349998474121094,58.2599983215332,59.349998474121094,235500
2011-06-01,59.130001068115234,57.08000183105469,56.970001220703125,59.2599983215332,244500
2011-06-02,57.29999923706055,57.470001220703125,56.97999954223633,58.02000045776367,136200
2011-06-03,56.40999984741211,56.40999984741211,56.220001220703125,56.83000183105469,180100
2011-06-06,56.43000030517578,55.790000915527344,55.54999923706055,56.970001220703125,231600
2011-06-07,56.119998931884766,55.59000015258789,55.58000183105469,56.31999969482422,177700
2011-06-08,55.310001373291016,55.2400016784668,54.88999938964844,55.61000061035156,212700
2011-06-09,55.459999084472656,55.81999969482422,55.31999969482422,56.209999084472656,206200
2011-06-10,55.61000061035156,54.779998779296875,54.650001525878906,55.970001220703125,237900
2011-06-13,53.16999816894531,53.86000061035156,52.7400016784668,55.470001220703125,493400
2011-06-14,54.540000915527344,55.18000030517578,54.40999984741211,55.4900016784668,173900
2011-06-15,54.41999816894531,54.529998779296875,54.41999816894531,55.209999084472656,184300
2011-06-16,54.560001373291016,54.209999084472656,53.41999816894531,55.0099983215332,297200
2011-06-17,54.810001373291016,54.599998474121094,54.33000183105469,55.0099983215332,287200
2011-06-20,54.36000061035156,55.54999923706055,54.349998474121094,55.650001525878906,163200
2011-06-21,55.90999984741211,56.939998626708984,55.900001525878906,57.0099983215332,160700
2011-06-22,56.470001220703125,56.77000045776367,56.34000015258789,57.2400016784668,177100
2011-06-23,55.81999969482422,56.27000045776367,55.13999938964844,56.33000183105469,180300
2011-06-24,56.369998931884766,55.47999954223633,55.099998474121094,56.77000045776367,180800
2011-06-27,55.5099983215332,56.38999938964844,54.77000045776367,56.45000076293945,198800
2011-06-28,56.34000015258789,57.72999954223633,56.29999923706055,57.7400016784668,186400
2011-06-29,57.970001220703125,58.060001373291016,57.27000045776367,58.209999084472656,150300
2011-06-30,58.060001373291016,58.63999938964844,58.0,59.20000076293945,129100
2011-07-01,58.790000915527344,60.290000915527344,58.619998931884766,60.439998626708984,174400
2011-07-05,60.27000045776367,59.31999969482422,59.150001525878906,60.27000045776367,161200
2011-07-06,59.15999984741211,59.900001525878906,58.91999816894531,60.0,118300
2011-07-07,60.25,60.43000030517578,59.84000015258789,61.0,184500
2011-07-08,59.45000076293945,59.61000061035156,59.25,60.11000061035156,108500
2011-07-11,58.79999923706055,58.34000015258789,57.79999923706055,58.93000030517578,159700
2011-07-12,58.09000015258789,58.20000076293945,57.81999969482422,58.81999969482422,144200
2011-07-13,58.540000915527344,58.689998626708984,58.439998626708984,59.52000045776367,127000
2011-07-14,59.0099983215332,57.900001525878906,57.439998626708984,59.20000076293945,144200
2011-07-15,58.31999969482422,58.5,57.470001220703125,58.650001525878906,228300
2011-07-18,58.130001068115234,57.560001373291016,56.86000061035156,58.25,170500
2011-07-19,58.16999816894531,58.900001525878906,58.119998931884766,59.0099983215332,167600
2011-07-20,59.130001068115234,58.310001373291016,57.9900016784668,59.130001068115234,119200
2011-07-21,58.7400016784668,59.41999816894531,58.5,59.7599983215332,182200
2011-07-22,59.400001525878906,59.15999984741211,58.779998779296875,59.63999938964844,113000
2011-07-25,58.380001068115234,59.369998931884766,57.970001220703125,59.72999954223633,207700
2011-07-26,59.13999938964844,58.22999954223633,57.9900016784668,59.27000045776367,179000
2011-07-27,57.790000915527344,55.56999969482422,55.5,57.90999984741211,387200
2011-07-28,55.47999954223633,55.79999923706055,55.279998779296875,56.849998474121094,191600
2011-07-29,52.939998626708984,55.040000915527344,52.869998931884766,55.66999816894531,273500
2011-08-01,56.04999923706055,54.9900016784668,54.13999938964844,56.16999816894531,180600
2011-08-02,55.0,55.22999954223633,53.61000061035156,56.0,715200
2011-08-03,55.349998474121094,55.22999954223633,53.68000030517578,55.68000030517578,297100
2011-08-04,54.27000045776367,52.470001220703125,52.459999084472656,54.709999084472656,491100
2011-08-05,53.27000045776367,51.689998626708984,50.27000045776367,53.27000045776367,463000
2011-08-08,49.790000915527344,46.47999954223633,45.939998626708984,50.31999969482422,586700
2011-08-09,47.77000045776367,49.529998779296875,45.310001373291016,49.540000915527344,418800
2011-08-10,47.5,46.95000076293945,46.88999938964844,49.040000915527344,411500
2011-08-11,46.88999938964844,49.630001068115234,46.86000061035156,50.689998626708984,343800
2011-08-12,50.31999969482422,49.869998931884766,49.189998626708984,50.79999923706055,177500
2011-08-15,50.650001525878906,51.04999923706055,49.689998626708984,51.209999084472656,162500
2011-08-16,50.290000915527344,49.15999984741211,48.9900016784668,50.38999938964844,284200
2011-08-17,49.529998779296875,49.209999084472656,48.599998474121094,50.119998931884766,119200
2011-08-18,47.45000076293945,45.5,44.9900016784668,47.45000076293945,332700
2011-08-19,44.560001373291016,45.189998626708984,44.540000915527344,46.66999816894531,391800
2011-08-22,46.540000915527344,46.08000183105469,45.209999084472656,46.650001525878906,461300
2011-08-23,46.2599983215332,48.099998474121094,45.45000076293945,48.11000061035156,259500
2011-08-24,48.060001373291016,48.75,47.0099983215332,48.79999923706055,188900
2011-08-25,49.15999984741211,47.66999816894531,47.34000015258789,49.34000015258789,216700
2011-08-26,47.290000915527344,48.849998474121094,45.869998931884766,48.900001525878906,146300
2011-08-29,49.59000015258789,51.290000915527344,49.310001373291016,51.380001068115234,253300
2011-08-30,50.88999938964844,51.790000915527344,50.619998931884766,52.279998779296875,276300
2011-08-31,52.2400016784668,51.939998626708984,51.5,53.04999923706055,339800
2011-09-01,52.209999084472656,50.75,50.619998931884766,52.7599983215332,229900
2011-09-02,49.20000076293945,48.099998474121094,48.0099983215332,49.439998626708984,436200
2011-09-06,46.91999816894531,47.369998931884766,46.29999923706055,47.58000183105469,380200
2011-09-07,49.0,49.77000045776367,48.41999816894531,49.880001068115234,332500
2011-09-08,49.439998626708984,48.619998931884766,48.36000061035156,49.63999938964844,274700
2011-09-09,48.040000915527344,46.91999816894531,46.25,48.25,302400
2011-09-12,46.0,46.90999984741211,45.70000076293945,47.2599983215332,283400
2011-09-13,47.130001068115234,48.849998474121094,46.65999984741211,48.97999954223633,279000
2011-09-14,49.119998931884766,50.439998626708984,47.959999084472656,51.189998626708984,300200
2011-09-15,51.119998931884766,51.689998626708984,50.349998474121094,51.689998626708984,266500
2011-09-16,52.0099983215332,51.56999969482422,51.27000045776367,52.40999984741211,248700
2011-09-19,50.400001525878906,50.290000915527344,49.2599983215332,50.70000076293945,262000
2011-09-20,50.52000045776367,49.5,49.380001068115234,51.18000030517578,275900
2011-09-21,49.25,46.7599983215332,46.70000076293945,49.45000076293945,408900
2011-09-22,44.97999954223633,45.68000030517578,44.439998626708984,46.349998474121094,821200
2011-09-23,45.58000183105469,46.709999084472656,45.54999923706055,46.90999984741211,211800
2011-09-26,47.20000076293945,47.34000015258789,45.66999816894531,47.400001525878906,180200
2011-09-27,48.15999984741211,48.59000015258789,48.119998931884766,49.84000015258789,225800
2011-09-28,48.59000015258789,46.709999084472656,46.63999938964844,48.93000030517578,235900
2011-09-29,47.88999938964844,47.75,46.20000076293945,48.119998931884766,209600
2011-09-30,46.84000015258789,46.52000045776367,46.47999954223633,47.81999969482422,312600
2011-10-03,46.029998779296875,45.470001220703125,45.439998626708984,47.56999969482422,460900
2011-10-04,44.83000183105469,48.58000183105469,44.380001068115234,48.75,411400
2011-10-05,48.75,49.84000015258789,48.220001220703125,50.13999938964844,191900
2011-10-06,49.619998931884766,51.189998626708984,49.33000183105469,51.290000915527344,254000
2011-10-07,51.369998931884766,50.22999954223633,49.97999954223633,51.439998626708984,228000
2011-10-10,51.209999084472656,52.79999923706055,51.0,52.83000183105469,247200
2011-10-11,52.11000061035156,52.97999954223633,52.0,53.58000183105469,191700
2011-10-12,53.29999923706055,53.790000915527344,53.099998474121094,54.63999938964844,202200
2011-10-13,53.2400016784668,53.2599983215332,52.68000030517578,53.560001373291016,114400
2011-10-14,54.02000045776367,54.189998626708984,53.060001373291016,54.36000061035156,131100
2011-10-17,53.72999954223633,52.029998779296875,51.869998931884766,53.869998931884766,225500
2011-10-18,52.33000183105469,55.56999969482422,52.04999923706055,56.220001220703125,300600
2011-10-19,55.310001373291016,54.099998474121094,53.77000045776367,56.15999984741211,265900
2011-10-20,54.18000030517578,54.18000030517578,52.66999816894531,54.560001373291016,314100
2011-10-21,55.150001525878906,56.130001068115234,54.66999816894531,56.130001068115234,189700
2011-10-24,56.279998779296875,58.15999984741211,56.119998931884766,58.36000061035156,237700
2011-10-25,57.5,55.83000183105469,55.689998626708984,57.5,180800
2011-10-26,56.630001068115234,57.810001373291016,55.529998779296875,58.0,229000
2011-10-27,59.060001373291016,61.279998779296875,59.040000915527344,61.83000183105469,315700
2011-10-28,61.0,61.810001373291016,60.52000045776367,62.5,450700
2011-10-31,60.77000045776367,59.209999084472656,59.189998626708984,61.650001525878906,227300
2011-11-01,56.709999084472656,57.09000015258789,56.470001220703125,58.849998474121094,328700
2011-11-02,57.849998474121094,58.25,57.099998474121094,58.779998779296875,227600
2011-11-03,59.22999954223633,60.06999969482422,57.93000030517578,60.209999084472656,213500
2011-11-04,59.279998779296875,59.630001068115234,57.880001068115234,59.7400016784668,158200
2011-11-07,59.25,59.349998474121094,57.599998474121094,60.029998779296875,156800
2011-11-08,60.0,60.29999923706055,58.36000061035156,60.47999954223633,171200
2011-11-09,58.47999954223633,57.369998931884766,57.27000045776367,58.900001525878906,189600
2011-11-10,58.349998474121094,58.77000045776367,57.81999969482422,59.13999938964844,157200
2011-11-11,59.75,60.560001373291016,59.38999938964844,61.02000045776367,179000
2011-11-14,59.90999984741211,59.66999816894531,59.349998474121094,60.84000015258789,140200
2011-11-15,59.209999084472656,60.88999938964844,58.7599983215332,61.20000076293945,158000
2011-11-16,59.90999984741211,59.58000183105469,59.47999954223633,61.400001525878906,90100
2011-11-17,59.400001525878906,57.849998474121094,57.310001373291016,59.630001068115234,265000
2011-11-18,57.849998474121094,58.9900016784668,57.7400016784668,59.150001525878906,133200
2011-11-21,57.689998626708984,57.400001525878906,56.779998779296875,58.02000045776367,128600
2011-11-22,57.220001220703125,56.7599983215332,56.75,57.90999984741211,130900
2011-11-23,56.099998474121094,54.88999938964844,54.5,56.099998474121094,176200
2011-11-25,54.630001068115234,53.97999954223633,53.97999954223633,55.22999954223633,74600
2011-11-28,55.7599983215332,56.15999984741211,55.189998626708984,56.25,364100
2011-11-29,56.38999938964844,57.58000183105469,56.220001220703125,57.79999923706055,234500
2011-11-30,60.79999923706055,61.06999969482422,60.040000915527344,61.06999969482422,446000
2011-12-01,60.61000061035156,60.34000015258789,60.29999923706055,61.709999084472656,275400
2011-12-02,60.959999084472656,60.02000045776367,59.88999938964844,61.52000045776367,166900
2011-12-05,61.0,60.91999816894531,60.279998779296875,61.779998779296875,232700
2011-12-06,61.040000915527344,61.29999923706055,59.93000030517578,62.15999984741211,306700
2011-12-07,61.189998626708984,60.54999923706055,59.900001525878906,61.36000061035156,146500
2011-12-08,60.060001373291016,60.06999969482422,59.88999938964844,61.099998474121094,239600
2011-12-09,60.36000061035156,61.25,60.0,61.619998931884766,200700
2011-12-12,60.72999954223633,60.38999938964844,59.540000915527344,60.72999954223633,175700
2011-12-13,60.79999923706055,58.47999954223633,58.20000076293945,61.599998474121094,277800
2011-12-14,57.630001068115234,57.47999954223633,56.77000045776367,58.02000045776367,215400
2011-12-15,58.22999954223633,56.84000015258789,56.560001373291016,58.38999938964844,269400
2011-12-16,55.810001373291016,58.150001525878906,55.810001373291016,59.04999923706055,236500
2011-12-19,58.880001068115234,56.7400016784668,56.63999938964844,59.209999084472656,140100
2011-12-20,58.119998931884766,59.119998931884766,58.119998931884766,59.31999969482422,226500
2011-12-21,58.970001220703125,59.91999816894531,58.04999923706055,60.04999923706055,108200
2011-12-22,60.02000045776367,60.650001525878906,59.88999938964844,60.97999954223633,133000
2011-12-23,61.0099983215332,61.61000061035156,60.81999969482422,62.0,167000
2011-12-27,61.27000045776367,61.599998474121094,60.86000061035156,61.869998931884766,196600
2011-12-28,61.189998626708984,60.13999938964844,60.06999969482422,61.43000030517578,286000
2011-12-29,60.27000045776367,60.58000183105469,60.27000045776367,60.900001525878906,159100
2011-12-30,60.369998931884766,60.58000183105469,60.369998931884766,61.130001068115234,163200
2012-01-03,62.439998626708984,61.47999954223633,61.349998474121094,63.27000045776367,315800
2012-01-04,61.15999984741211,61.5,60.52000045776367,61.68000030517578,267600
2012-01-05,61.08000183105469,61.869998931884766,60.7400016784668,62.029998779296875,269100
2012-01-06,61.97999954223633,61.5099983215332,61.40999984741211,62.5099983215332,153600
2012-01-09,61.81999969482422,62.31999969482422,61.380001068115234,62.439998626708984,115900
2012-01-10,63.279998779296875,63.099998474121094,62.91999816894531,64.23999786376953,249700
2012-01-11,62.65999984741211,63.150001525878906,62.4900016784668,63.529998779296875,165400
2012-01-12,63.13999938964844,62.689998626708984,62.150001525878906,63.25,193700
2012-01-13,61.81999969482422,61.43000030517578,60.869998931884766,61.86000061035156,250000
2012-01-17,62.040000915527344,60.220001220703125,59.81999969482422,62.22999954223633,398400
2012-01-18,60.400001525878906,60.970001220703125,59.619998931884766,61.060001373291016,238200
2012-01-19,61.209999084472656,62.40999984741211,61.209999084472656,62.93000030517578,162600
2012-01-20,62.25,62.29999923706055,61.470001220703125,62.63999938964844,191400
2012-01-23,62.43000030517578,62.22999954223633,61.41999816894531,62.86000061035156,155200
2012-01-24,61.41999816894531,61.77000045776367,60.880001068115234,61.869998931884766,289000
2012-01-25,61.54999923706055,62.5,61.459999084472656,63.06999969482422,172500
2012-01-26,62.619998931884766,62.16999816894531,62.040000915527344,62.849998474121094,232500
2012-01-27,61.97999954223633,62.790000915527344,61.97999954223633,62.9900016784668,187200
2012-01-30,61.84000015258789,62.36000061035156,61.75,62.81999969482422,254600
2012-01-31,62.869998931884766,62.099998474121094,61.7599983215332,63.150001525878906,183000
2012-02-01,62.72999954223633,63.400001525878906,62.68000030517578,63.900001525878906,261500
2012-02-02,63.45000076293945,64.72000122070312,63.40999984741211,64.83000183105469,418500
2012-02-03,65.94000244140625,66.08999633789062,65.5,66.83000183105469,306300
2012-02-06,65.80999755859375,64.7300033569336,64.6500015258789,65.80999755859375,181800
2012-02-07,64.47000122070312,63.869998931884766,63.560001373291016,64.75,454300
2012-02-08,63.880001068115234,61.029998779296875,59.150001525878906,64.5,1158900
2012-02-09,60.84000015258789,60.560001373291016,60.11000061035156,61.040000915527344,298400
2012-02-10,59.599998474121094,60.02000045776367,59.5,60.68000030517578,324500
2012-02-13,60.68000030517578,57.75,57.5,60.849998474121094,756900
2012-02-14,57.7599983215332,59.0,57.459999084472656,59.099998474121094,479600
2012-02-15,59.150001525878906,58.06999969482422,57.75,59.650001525878906,369900
2012-02-16,57.529998779296875,58.97999954223633,57.529998779296875,59.040000915527344,411400
2012-02-17,58.7599983215332,61.119998931884766,58.7599983215332,61.5,751800
2012-02-21,61.06999969482422,59.4900016784668,59.33000183105469,61.06999969482422,450400
2012-02-22,59.540000915527344,58.959999084472656,58.95000076293945,60.040000915527344,502600
2012-02-23,58.79999923706055,59.720001220703125,57.95000076293945,59.81999969482422,358300
2012-02-24,59.689998626708984,60.25,59.5,60.52000045776367,345100
2012-02-27,59.63999938964844,60.43000030517578,59.43000030517578,61.06999969482422,287400
2012-02-28,60.33000183105469,60.540000915527344,59.939998626708984,60.779998779296875,240600
