Date,unpopen,unpclose,unplow,unphigh,unpvolume
2011-12-14,49.470001220703125,49.310001373291016,49.14500045776367,49.91999816894531,7983000.0
2011-12-15,50.0,49.39500045776367,48.90999984741211,50.20500183105469,6345600.0
2011-12-16,49.89500045776367,49.939998626708984,49.6150016784668,50.525001525878906,9864800.0
2011-12-19,50.06999969482422,49.244998931884766,49.13999938964844,50.45500183105469,5589000.0
2011-12-20,50.17499923706055,50.599998474121094,50.02000045776367,50.83000183105469,5524800.0
2011-12-21,50.72999954223633,51.5099983215332,49.96500015258789,51.564998626708984,7196800.0
2011-12-22,51.540000915527344,52.11000061035156,51.42499923706055,52.51499938964844,5581800.0
2011-12-23,52.290000915527344,52.76499938964844,52.25,53.0099983215332,3108800.0
2011-12-27,52.85499954223633,52.845001220703125,52.599998474121094,53.1349983215332,1939000.0
2011-12-28,52.845001220703125,52.23500061035156,52.060001373291016,52.994998931884766,2448000.0
2011-12-29,52.5,52.67499923706055,52.224998474121094,52.775001525878906,2414200.0
2011-12-30,52.880001068115234,52.970001220703125,52.70500183105469,53.29999923706055,3386000.0
2012-01-03,54.040000915527344,54.0,53.939998626708984,54.54999923706055,5302800.0
2012-01-04,53.665000915527344,54.38999938964844,53.63999938964844,54.595001220703125,3944400.0
2012-01-05,53.96500015258789,53.994998931884766,53.939998626708984,54.3650016784668,5962000.0
2012-01-06,54.19499969482422,53.76499938964844,53.525001525878906,54.29999923706055,3689800.0
2012-01-09,54.084999084472656,54.744998931884766,53.66999816894531,54.810001373291016,4670200.0
2012-01-10,55.31999969482422,55.68000030517578,55.2599983215332,56.2599983215332,6599600.0
2012-01-11,55.540000915527344,55.9900016784668,55.435001373291016,56.19499969482422,4054400.0
2012-01-12,56.125,55.525001525878906,55.28499984741211,56.244998931884766,5095200.0
2012-01-13,55.11000061035156,54.8650016784668,54.029998779296875,55.11000061035156,5090600.0
2012-01-17,55.59000015258789,54.75,54.435001373291016,55.59000015258789,5868200.0
2012-01-18,54.83000183105469,54.90999984741211,54.625,55.65999984741211,7757600.0
2012-01-19,56.505001068115234,56.09000015258789,56.04999923706055,57.40999984741211,9819400.0
2012-01-20,56.349998474121094,56.41999816894531,55.89500045776367,56.779998779296875,6512600.0
2012-01-23,56.665000915527344,55.61000061035156,55.375,56.720001220703125,5267600.0
2012-01-24,54.560001373291016,55.60499954223633,54.45000076293945,55.91999816894531,8296600.0
2012-01-25,55.32500076293945,56.814998626708984,55.03499984741211,56.94499969482422,6701000.0
2012-01-26,56.834999084472656,56.84000015258789,56.75,57.904998779296875,5722800.0
2012-01-27,56.78499984741211,57.45000076293945,56.60499954223633,57.6150016784668,5805200.0
2012-01-30,56.82500076293945,57.31999969482422,56.68000030517578,57.494998931884766,6584600.0
2012-01-31,57.84000015258789,57.154998779296875,56.810001373291016,57.84000015258789,5749000.0
2012-02-01,57.76499938964844,57.41999816894531,57.349998474121094,58.70000076293945,9162000.0
2012-02-02,57.29499816894531,57.3650016784668,57.08000183105469,57.834999084472656,5024800.0
2012-02-03,58.0,58.05500030517578,57.790000915527344,58.35499954223633,4804600.0
2012-02-06,57.95500183105469,57.525001525878906,57.185001373291016,58.05500030517578,4388600.0
2012-02-07,57.255001068115234,57.34000015258789,56.13999938964844,57.529998779296875,6200600.0
2012-02-08,57.55500030517578,57.17499923706055,56.904998779296875,57.86000061035156,6083400.0
2012-02-09,57.33000183105469,56.400001525878906,56.165000915527344,57.369998931884766,8769600.0
2012-02-10,56.0,55.814998626708984,55.26499938964844,56.0,5768600.0
2012-02-13,56.310001373291016,56.59000015258789,55.755001068115234,56.65999984741211,5281000.0
2012-02-14,56.3849983215332,56.584999084472656,55.939998626708984,56.86000061035156,4501800.0
2012-02-15,56.8849983215332,54.70500183105469,54.43000030517578,57.04999923706055,8622000.0
2012-02-16,54.650001525878906,54.439998626708984,54.15999984741211,55.0,9843800.0
2012-02-17,54.82500076293945,55.494998931884766,54.56999969482422,55.67499923706055,7881400.0
2012-02-21,55.57500076293945,55.88999938964844,55.21500015258789,56.09000015258789,6203000.0
2012-02-22,55.54999923706055,56.040000915527344,55.51499938964844,56.33000183105469,4760600.0
2012-02-23,56.060001373291016,55.974998474121094,55.060001373291016,56.060001373291016,5307800.0
2012-02-24,55.88999938964844,56.310001373291016,55.720001220703125,56.849998474121094,3978800.0
2012-02-27,55.755001068115234,56.369998931884766,55.599998474121094,56.974998474121094,3763600.0
2012-02-28,56.435001373291016,56.11000061035156,55.599998474121094,56.54499816894531,3003600.0
2012-02-29,56.165000915527344,55.125,55.064998626708984,56.400001525878906,5887600.0
2012-03-01,55.19499969482422,55.76499938964844,54.974998474121094,56.0,6567000.0
2012-03-02,55.46500015258789,55.44499969482422,55.209999084472656,56.060001373291016,5583600.0
2012-03-05,55.29999923706055,54.775001525878906,54.55500030517578,55.68000030517578,5357200.0
2012-03-06,53.470001220703125,53.400001525878906,52.3849983215332,53.61000061035156,9506400.0
2012-03-07,53.46500015258789,53.91999816894531,53.32500076293945,54.33000183105469,4934200.0
2012-03-08,54.334999084472656,54.6349983215332,53.625,54.79499816894531,5759600.0
2012-03-09,54.67499923706055,53.81999969482422,53.66999816894531,54.88999938964844,6330200.0
2012-03-12,53.94499969482422,54.07500076293945,53.654998779296875,54.375,5859400.0
2012-03-13,54.31999969482422,55.19499969482422,53.849998474121094,55.27000045776367,7808400.0
2012-03-14,55.244998931884766,53.85499954223633,53.650001525878906,55.244998931884766,7692000.0
2012-03-15,54.26499938964844,56.540000915527344,54.21500015258789,57.15999984741211,14254000.0
2012-03-16,56.68000030517578,56.57500076293945,56.380001068115234,57.435001373291016,7557000.0
2012-03-19,56.2400016784668,56.505001068115234,56.10499954223633,56.845001220703125,3227600.0
2012-03-20,56.189998626708984,55.91999816894531,55.349998474121094,56.2400016784668,4173800.0
2012-03-21,55.93000030517578,56.154998779296875,55.595001220703125,56.35499954223633,2792000.0
2012-03-22,55.61000061035156,55.02000045776367,54.720001220703125,55.68000030517578,5658800.0
