Date;aaplopen;aaplclose;aaplvolume;ebit;revenues;net profit
12.11.2014;10938000000000000;111.25;46942400.0;52503.0;182795.0;39510.0
13.11.2014;11180000000000000;11282000000000000;59522900.0;52503.0;182795.0;39510.0
14.11.2014;1131500000000000;11418000000000000;44063600.0;52503.0;182795.0;39510.0
17.11.2014;1142700000000000;11399000000000000;46746700.0;52503.0;182795.0;39510.0
18.11.2014;11394000000000000;11547000000000000;44224000.0;52503.0;182795.0;39510.0
19.11.2014;11544000000000000;11467000000000000;41869200.0;52503.0;182795.0;39510.0
20.11.2014;11491000000000000;11631000000000000;43395500.0;52503.0;182795.0;39510.0
21.11.2014;11751000000000000;11647000000000000;57179300.0;52503.0;182795.0;39510.0
24.11.2014;1168500000000000;11863000000000000;47450800.0;52503.0;182795.0;39510.0
25.11.2014;11907000000000000;1176000000000000;68840400.0;52503.0;182795.0;39510.0
26.11.2014;11794000000000000;119.0;40768300.0;52503.0;182795.0;39510.0
28.11.2014;1192700000000000;11893000000000000;24814400.0;52503.0;182795.0;39510.0
01.12.2014;11881000000000000;11507000000000000;83814000.0;52503.0;182795.0;39510.0
02.12.2014;113.5;11463000000000000;59348900.0;52503.0;182795.0;39510.0
03.12.2014;115.75;11593000000000000;43063400.0;52503.0;182795.0;39510.0
04.12.2014;1157700000000000;11549000000000000;42044500.0;52503.0;182795.0;39510.0
05.12.2014;11599000000000000;115.0;38318900.0;52503.0;182795.0;39510.0
08.12.2014;1141000000000000;1124000000000000;57664900.0;52503.0;182795.0;39510.0
09.12.2014;11019000000000000;11412000000000000;60208000.0;52503.0;182795.0;39510.0
10.12.2014;11441000000000000;11195000000000000;44565300.0;52503.0;182795.0;39510.0
11.12.2014;11226000000000000;11162000000000000;41401700.0;52503.0;182795.0;39510.0
12.12.2014;11046000000000000;1097300000000000;56028100.0;52503.0;182795.0;39510.0
15.12.2014;11070000000000000;1082300000000000;67218100.0;52503.0;182795.0;39510.0
16.12.2014;10637000000000000;106.75;60790700.0;52503.0;182795.0;39510.0
17.12.2014;10712000000000000;10941000000000000;53411800.0;52503.0;182795.0;39510.0
18.12.2014;11187000000000000;1126500000000000;59006200.0;52503.0;182795.0;39510.0
19.12.2014;11226000000000000;11178000000000000;88429800.0;52503.0;182795.0;39510.0
22.12.2014;11216000000000000;11294000000000000;45167500.0;52503.0;182795.0;39510.0
23.12.2014;1132300000000000;11254000000000000;26028400.0;52503.0;182795.0;39510.0
24.12.2014;11258000000000000;11201000000000000;14479600.0;52503.0;182795.0;39510.0
26.12.2014;1121000000000000;11399000000000000;33721000.0;52503.0;182795.0;39510.0
29.12.2014;11379000000000000;11391000000000000;27598900.0;52503.0;182795.0;39510.0
30.12.2014;11364000000000000;1125200000000000;29881500.0;52503.0;182795.0;39510.0
31.12.2014;11282000000000000;11038000000000000;41403400.0;52503.0;182795.0;39510.0
02.01.2015;11139000000000000;10933000000000000;53204600.0;52503.0;182795.0;39510.0
05.01.2015;10829000000000000;106.25;64285500.0;52503.0;182795.0;39510.0
06.01.2015;10654000000000000;10626000000000000;65797100.0;52503.0;182795.0;39510.0
07.01.2015;10720000000000000;107.75;40105900.0;52503.0;182795.0;39510.0
08.01.2015;1092300000000000;11189000000000000;59364500.0;52503.0;182795.0;39510.0
09.01.2015;11267000000000000;11201000000000000;53699500.0;52503.0;182795.0;39510.0
12.01.2015;1126000000000000;109.25;49650800.0;52503.0;182795.0;39510.0
13.01.2015;11143000000000000;11022000000000000;67091900.0;52503.0;182795.0;39510.0
14.01.2015;10904000000000000;10980000000000000;48337000.0;52503.0;182795.0;39510.0
15.01.2015;110.0;10682000000000000;60014000.0;52503.0;182795.0;39510.0
16.01.2015;10703000000000000;10599000000000000;78513300.0;52503.0;182795.0;39510.0
20.01.2015;10784000000000000;10872000000000000;49899900.0;52503.0;182795.0;39510.0
21.01.2015;10895000000000000;10955000000000000;48575900.0;52503.0;182795.0;39510.0
22.01.2015;11026000000000000;1124000000000000;53796400.0;52503.0;182795.0;39510.0
23.01.2015;11230000000000000;1129800000000000;46464800.0;52503.0;182795.0;39510.0
26.01.2015;11374000000000000;1131000000000000;55615000.0;52503.0;182795.0;39510.0
27.01.2015;11242000000000000;10914000000000000;95568700.0;52503.0;182795.0;39510.0
28.01.2015;11763000000000000;11531000000000000;146477100.0;52503.0;182795.0;39510.0
29.01.2015;11632000000000000;1189000000000000;84436400.0;52503.0;182795.0;39510.0
